Ciudad,Cultivo,year,Mes,Kilos,Hectáreas
Bilbao,Maíz,2018,7,14087,143.42790881294673
Bilbao,Maíz,2018,8,11093,268.02344866305395
Bilbao,Maíz,2018,9,48190,489.676403451821
Bilbao,Maíz,2018,10,27399,360.8263921352248
Bilbao,Maíz,2018,11,16708,209.9124027287739
Bilbao,Maíz,2018,12,46368,118.76635934714523
Madrid,Olivo,2008,1,48063,106.09541884979187
Madrid,Olivo,2008,2,9519,61.01320517244118
Madrid,Olivo,2008,3,20694,289.02732370411513
Madrid,Olivo,2008,4,40986,329.84559284741863
Madrid,Olivo,2008,5,36822,363.1984171921482
Madrid,Olivo,2008,6,8970,129.1543735897325
Madrid,Olivo,2008,7,32821,305.56672706672
Madrid,Olivo,2008,8,48917,416.8077336378259
Madrid,Olivo,2008,9,42124,79.13010590107965
Madrid,Olivo,2008,10,22389,153.6423878278965
Madrid,Olivo,2008,11,18327,52.59325732567117
Madrid,Olivo,2008,12,5425,51.89918011868936
Madrid,Olivo,2009,1,3198,425.5827667787729
Madrid,Olivo,2009,2,21079,98.90336319400069
Madrid,Olivo,2009,3,14859,325.0335261709841
Madrid,Olivo,2009,4,9705,456.20576173474893
Madrid,Olivo,2009,5,24236,177.49050233195922
Madrid,Olivo,2009,6,38609,414.3025923971033
Madrid,Olivo,2009,7,30378,299.24452183225577
Madrid,Olivo,2009,8,15596,179.14415099182503
Madrid,Olivo,2009,9,2279,280.5031186174703
Madrid,Olivo,2009,10,8083,117.56015728966976
Madrid,Olivo,2009,11,44861,392.0817996461351
Madrid,Olivo,2009,12,46648,435.5493081899773
Madrid,Olivo,2010,1,20063,492.82998299845
Madrid,Olivo,2010,2,49854,401.92907541418447
Madrid,Olivo,2010,3,29529,21.009961076857525
Madrid,Olivo,2010,4,3573,373.4266026720461
Madrid,Olivo,2010,5,37801,320.40432771481215
Madrid,Olivo,2010,6,24752,78.28447629568383
Madrid,Olivo,2010,7,42401,451.28042760582895
Madrid,Olivo,2010,8,9996,19.0114315082587
Madrid,Olivo,2010,9,32889,269.53422254098973
Madrid,Olivo,2010,10,27665,292.49307300198427
Madrid,Olivo,2010,11,32653,42.91594595869795
Madrid,Olivo,2010,12,23180,329.19599029241346
Madrid,Olivo,2011,1,13875,111.14642316269557
Madrid,Olivo,2011,2,41809,78.60908394362
Madrid,Olivo,2011,3,41760,140.58421275173228
Madrid,Olivo,2011,4,30402,302.73242006345106
Madrid,Olivo,2011,5,31987,320.2180510451493
Madrid,Olivo,2011,6,48924,95.9319265254903
Madrid,Olivo,2011,7,12664,215.19755719711583
Madrid,Olivo,2011,8,25027,387.7465747614925
Madrid,Olivo,2011,9,37397,33.01332371977698
Madrid,Olivo,2011,10,36835,479.72731688347807
Madrid,Olivo,2011,11,20250,54.26511068302786
Madrid,Olivo,2011,12,22874,130.22106374384725
Madrid,Olivo,2012,1,25063,458.6017018730379
Madrid,Olivo,2012,2,25762,155.58964065535577
Madrid,Olivo,2012,3,29769,204.3581927955066
Madrid,Olivo,2012,4,3711,469.0465722691314
Madrid,Olivo,2012,5,24863,115.32078550947081
Madrid,Olivo,2012,6,41483,274.5229616650148
Madrid,Olivo,2012,7,49594,301.5881860431249
Madrid,Olivo,2012,8,16850,424.73984616413304
Madrid,Olivo,2012,9,25058,302.4529959692757
Madrid,Olivo,2012,10,1481,315.43294994344546
Madrid,Olivo,2012,11,41385,62.233144035548186
Madrid,Olivo,2012,12,16048,182.25467895576722
Madrid,Olivo,2013,1,35008,355.413519347587
Madrid,Olivo,2013,2,19023,223.06539591583567
Madrid,Olivo,2013,3,14350,47.20737108111482
Madrid,Olivo,2013,4,29145,401.7137806947998
Madrid,Olivo,2013,5,42131,484.1727002214724
Madrid,Olivo,2013,6,21581,299.2130267658527
Madrid,Olivo,2013,7,27212,54.875215930050736
Madrid,Olivo,2013,8,5090,481.42840502441766
Madrid,Olivo,2013,9,22520,475.6163033721932
Madrid,Olivo,2013,10,29470,265.437327032649
Madrid,Olivo,2013,11,21491,275.5314642153955
Madrid,Olivo,2013,12,25791,381.6122828333839
Madrid,Olivo,2014,1,13254,405.21496245211034
Madrid,Olivo,2014,2,2750,364.8106313438379
Madrid,Olivo,2014,3,40887,426.1058692670064
Madrid,Olivo,2014,4,16896,452.6482681916522
Madrid,Olivo,2014,5,12918,349.6558536138931
Madrid,Olivo,2014,6,26064,472.5890764464405
Madrid,Olivo,2014,7,28935,355.73183453268734
Madrid,Olivo,2014,8,5806,499.6832147872591
Madrid,Olivo,2014,9,23297,288.29316297078844
Madrid,Olivo,2014,10,29921,163.2988796877379
Madrid,Olivo,2014,11,38198,351.73593095095157
Madrid,Olivo,2014,12,5232,104.37352361495891
Madrid,Olivo,2015,1,9007,485.8185401310302
Madrid,Olivo,2015,2,30398,399.7175005999577
Madrid,Olivo,2015,3,37062,432.40089898476356
Madrid,Olivo,2015,4,26510,233.0204056677165
Madrid,Olivo,2015,5,18850,416.1685823338319
Madrid,Olivo,2015,6,22776,328.5820017171818
Madrid,Olivo,2015,7,36435,69.0777740308666
Madrid,Olivo,2015,8,14409,443.64919469640773
Madrid,Olivo,2015,9,30866,176.5387322463524
Madrid,Olivo,2015,10,21662,208.19787034410686
Madrid,Olivo,2015,11,41998,164.49226553699907
Madrid,Olivo,2015,12,7640,273.8167302865859
Madrid,Olivo,2016,1,16317,166.18872643671426
Madrid,Olivo,2016,2,28345,264.8823738405786
Madrid,Olivo,2016,3,14737,439.56603515260025
Madrid,Olivo,2016,4,45481,21.95638296270363
Madrid,Olivo,2016,5,1545,20.422011316689698
Madrid,Olivo,2016,6,30430,100.881725692594
Madrid,Olivo,2016,7,30969,470.14317227131914
Madrid,Olivo,2016,8,4810,44.31455581626081
Madrid,Olivo,2016,9,42773,181.848789571338
Madrid,Olivo,2016,10,30629,53.386271200672894
Madrid,Olivo,2016,11,9436,245.09285015968734
Madrid,Olivo,2016,12,34039,438.101785951306
Madrid,Olivo,2017,1,11616,386.4539727936139
Madrid,Olivo,2017,2,25574,216.4649311157644
Madrid,Olivo,2017,3,13676,368.8131855204761
Madrid,Olivo,2017,4,21144,64.13231543438337
Madrid,Olivo,2017,5,34933,155.5314094628923
Madrid,Olivo,2017,6,35801,155.19097902343515
Madrid,Olivo,2017,7,48037,298.6631818907385
Madrid,Olivo,2017,8,26280,456.06616000819184
Madrid,Olivo,2017,9,48054,219.60883553057255
Madrid,Olivo,2017,10,16152,201.89876886477447
Madrid,Olivo,2017,11,10155,116.94440505388144
Madrid,Olivo,2017,12,44001,401.01476785025784
Madrid,Olivo,2018,1,46028,53.81139113300716
Madrid,Olivo,2018,2,38573,491.34195238924
Madrid,Olivo,2018,3,41970,452.82474391588255
Madrid,Olivo,2018,4,15561,91.84663358511686
Madrid,Olivo,2018,5,15899,41.843340646618074
Madrid,Olivo,2018,6,49988,328.3268580062605
Madrid,Olivo,2018,7,42844,417.01483369780607
Madrid,Olivo,2018,8,35157,123.02820774170176
Madrid,Olivo,2018,9,18320,101.35474845068471
Madrid,Olivo,2018,10,15199,181.56137699169776
Madrid,Olivo,2018,11,9245,484.8602887689976
Madrid,Olivo,2018,12,47600,464.59861876565435
Madrid,Vid,2008,1,19297,267.2654354215314
Madrid,Vid,2008,2,43874,204.1585892623028
Madrid,Vid,2008,3,26425,351.0501028463582
Madrid,Vid,2008,4,48319,449.7437125426399
Madrid,Vid,2008,5,8906,119.97588019996373
Madrid,Vid,2008,6,8287,376.45708600519197
Madrid,Vid,2008,7,38443,294.24224184052747
Madrid,Vid,2008,8,45641,234.14172790911658
Madrid,Vid,2008,9,47007,140.14402086846596
Madrid,Vid,2008,10,33284,445.4865591357988
Madrid,Vid,2008,11,38784,427.5748313400338
Madrid,Vid,2008,12,29841,406.66287661519027
Madrid,Vid,2009,1,43520,279.9201115984783
Madrid,Vid,2009,2,16585,210.14207440464236
Madrid,Vid,2009,3,34742,12.490248510832723
Madrid,Vid,2009,4,22754,364.4758557074066
Madrid,Vid,2009,5,47681,270.9752345063734
Madrid,Vid,2009,6,41996,117.88976895540756
Madrid,Vid,2009,7,4020,448.295166174353
Madrid,Vid,2009,8,22452,427.0913878838967
Madrid,Vid,2009,9,10516,245.48742289005753
Madrid,Vid,2009,10,3396,454.1917225278442
Madrid,Vid,2009,11,2591,334.4348849522167
Madrid,Vid,2009,12,7183,287.2086623579376
Madrid,Vid,2010,1,35080,440.5286933140274
Madrid,Vid,2010,2,8314,435.398793985258
Madrid,Vid,2010,3,3139,426.78504725617853
Madrid,Vid,2010,4,19088,173.66435058516657
Madrid,Vid,2010,5,33088,465.74427174977194
Madrid,Vid,2010,6,21670,352.50546163939794
Madrid,Vid,2010,7,23534,442.00219505747157
Madrid,Vid,2010,8,10017,238.08030429729195
Madrid,Vid,2010,9,48638,12.521133669810236
Madrid,Vid,2010,10,3719,174.20823858697952
Madrid,Vid,2010,11,37509,455.26364154199024
Madrid,Vid,2010,12,27705,410.80384181834046
Madrid,Vid,2011,1,49845,380.751543854618
Madrid,Vid,2011,2,27123,13.129077141248455
Madrid,Vid,2011,3,22727,51.20812998931248
Madrid,Vid,2011,4,10882,490.7812272334375
Madrid,Vid,2011,5,35832,66.76348982232625
Madrid,Vid,2011,6,8009,320.66279451880956
Madrid,Vid,2011,7,32575,411.15291604492245
Madrid,Vid,2011,8,2007,62.42051302520962
Madrid,Vid,2011,9,48517,19.02958218172656
Madrid,Vid,2011,10,22736,481.86608189090737
Madrid,Vid,2011,11,2435,319.98472763563456
Madrid,Vid,2011,12,26821,379.3124286847544
Madrid,Vid,2012,1,17661,469.24195874586104
Madrid,Vid,2012,2,19271,387.718513185085
Madrid,Vid,2012,3,8491,157.47214780393998
Madrid,Vid,2012,4,15859,43.00179471969813
Madrid,Vid,2012,5,9073,242.05120533319337
Madrid,Vid,2012,6,21953,46.600264701348465
Madrid,Vid,2012,7,3353,495.17270264781706
Madrid,Vid,2012,8,25860,228.51957043505752
Madrid,Vid,2012,9,26338,73.74225766400966
Madrid,Vid,2012,10,36196,197.97000759875468
Madrid,Vid,2012,11,45064,168.56900738327522
Madrid,Vid,2012,12,48182,411.20496524497594
Madrid,Vid,2013,1,28082,344.8147345371875
Madrid,Vid,2013,2,45569,87.87975880561069
Madrid,Vid,2013,3,14025,498.59100507727845
Madrid,Vid,2013,4,15288,60.0748736499223
Madrid,Vid,2013,5,33232,90.1756723839179
Madrid,Vid,2013,6,42846,414.70117524194933
Madrid,Vid,2013,7,18482,118.17711026649259
Madrid,Vid,2013,8,47766,343.4446580166094
Madrid,Vid,2013,9,4093,74.35421194059525
Madrid,Vid,2013,10,45413,84.01836697264112
Madrid,Vid,2013,11,33347,368.3223328171059
Madrid,Vid,2013,12,40214,215.66638529379992
Madrid,Vid,2014,1,29602,482.6150314124022
Madrid,Vid,2014,2,35450,144.36544915084832
Madrid,Vid,2014,3,6626,210.57366309437108
Madrid,Vid,2014,4,45923,364.96710958091734
Madrid,Vid,2014,5,12425,114.42130497229081
Madrid,Vid,2014,6,27431,435.3801786103602
Madrid,Vid,2014,7,18175,190.57790842464297
Madrid,Vid,2014,8,39158,241.05090545023123
Madrid,Vid,2014,9,20994,484.4147796782137
Madrid,Vid,2014,10,40341,109.81361214537436
Madrid,Vid,2014,11,37444,390.53245786795344
Madrid,Vid,2014,12,9782,232.3098809565885
Madrid,Vid,2015,1,21017,382.90175556206947
Madrid,Vid,2015,2,18343,154.14230693830416
Madrid,Vid,2015,3,6655,461.21544542968655
Madrid,Vid,2015,4,16251,400.3032725783264
Madrid,Vid,2015,5,4224,10.603599231548685
Madrid,Vid,2015,6,12536,307.5801596487089
Madrid,Vid,2015,7,35531,283.622209565767
Madrid,Vid,2015,8,10208,88.80447984831314
Madrid,Vid,2015,9,6109,169.7034773365167
Madrid,Vid,2015,10,36201,400.8039593122222
Madrid,Vid,2015,11,30759,233.05787305008258
Madrid,Vid,2015,12,37935,237.653312351547
Madrid,Vid,2016,1,27589,202.32184263927556
Madrid,Vid,2016,2,18773,487.602927416638
Madrid,Vid,2016,3,42125,152.9146635675586
Madrid,Vid,2016,4,22804,380.95904112949944
Madrid,Vid,2016,5,21581,454.8311399624737
Madrid,Vid,2016,6,33981,377.0892031596287
Madrid,Vid,2016,7,10768,128.60205777263846
Madrid,Vid,2016,8,39559,19.0001421008646
Madrid,Vid,2016,9,47389,312.89630981587834
Madrid,Vid,2016,10,49787,179.5481181459714
Madrid,Vid,2016,11,10127,14.787715235399993
Madrid,Vid,2016,12,7368,53.054584580968346
Madrid,Vid,2017,1,46004,50.42918187580643
Madrid,Vid,2017,2,24116,48.503463605960164
Madrid,Vid,2017,3,44201,488.958529294245
Madrid,Vid,2017,4,33857,347.8378348772602
Madrid,Vid,2017,5,17369,412.50595672483456
Madrid,Vid,2017,6,1105,92.06646530694418
Madrid,Vid,2017,7,7090,70.86778369674909
Madrid,Vid,2017,8,2925,301.44055231469866
Madrid,Vid,2017,9,27015,156.42958430528378
Madrid,Vid,2017,10,26291,436.7748706355819
Madrid,Vid,2017,11,27289,316.39928350483444
Madrid,Vid,2017,12,26683,176.33059434597496
Madrid,Vid,2018,1,25826,247.3552393112799
Madrid,Vid,2018,2,34226,448.46016146965854
Madrid,Vid,2018,3,1899,302.7631726896457
Madrid,Vid,2018,4,17405,231.63595941396707
Madrid,Vid,2018,5,34282,29.969511985311655
Madrid,Vid,2018,6,30545,224.9175360798738
Madrid,Vid,2018,7,16313,39.572521155376265
Madrid,Vid,2018,8,11326,328.64415107799243
Madrid,Vid,2018,9,2560,437.1739476301788
Madrid,Vid,2018,10,27745,171.21854452918447
Madrid,Vid,2018,11,5780,99.23777868746265
Madrid,Vid,2018,12,45662,222.49111363863057
Madrid,Trigo,2008,1,27911,254.1159010620381
Madrid,Trigo,2008,2,21049,20.221958252853668
Madrid,Trigo,2008,3,17082,121.94282325233638
Madrid,Trigo,2008,4,49479,275.81453150249007
Madrid,Trigo,2008,5,26658,328.6595863099991
Madrid,Trigo,2008,6,15025,207.5980669506776
Madrid,Trigo,2008,7,46500,45.377220399796165
Madrid,Trigo,2008,8,47286,136.2646153704947
Madrid,Trigo,2008,9,31027,95.35473492334428
Madrid,Trigo,2008,10,47804,366.3128441854909
Madrid,Trigo,2008,11,1956,424.66019308933414
Madrid,Trigo,2008,12,48908,179.50814634801182
Madrid,Trigo,2009,1,26963,386.18470515272236
Madrid,Trigo,2009,2,34723,29.653503792116418
Madrid,Trigo,2009,3,16282,293.55095020047276
Madrid,Trigo,2009,4,7563,24.403278420688572
Madrid,Trigo,2009,5,32585,248.4677812981044
Madrid,Trigo,2009,6,44585,302.88454697537355
Madrid,Trigo,2009,7,12171,216.64325416799315
Madrid,Trigo,2009,8,13201,496.14532500692945
Madrid,Trigo,2009,9,46241,457.0580393521786
Madrid,Trigo,2009,10,49364,238.24827543992177
Madrid,Trigo,2009,11,20342,125.53812604001283
Madrid,Trigo,2009,12,20975,208.60198971201427
Madrid,Trigo,2010,1,13765,98.04472334641856
Madrid,Trigo,2010,2,42899,192.69583222257788
Madrid,Trigo,2010,3,34142,212.38527557737154
Madrid,Trigo,2010,4,45965,251.21614965953705
Madrid,Trigo,2010,5,36133,57.72276235124056
Madrid,Trigo,2010,6,30052,228.1995749513061
Madrid,Trigo,2010,7,5599,293.91330067831535
Madrid,Trigo,2010,8,36923,300.5459172031144
Madrid,Trigo,2010,9,46893,329.5403903099146
Madrid,Trigo,2010,10,27616,205.53251360718443
Madrid,Trigo,2010,11,44006,298.32219033689665
Madrid,Trigo,2010,12,21939,74.12809375199141
Madrid,Trigo,2011,1,13588,126.14364998308473
Madrid,Trigo,2011,2,40198,125.66472703976734
Madrid,Trigo,2011,3,45738,226.5919431536002
Madrid,Trigo,2011,4,11831,264.68923479244864
Madrid,Trigo,2011,5,12083,416.15284928247866
Madrid,Trigo,2011,6,43240,230.22257925473147
Madrid,Trigo,2011,7,39663,312.4010434359747
Madrid,Trigo,2011,8,24040,133.73861321695546
Madrid,Trigo,2011,9,7099,195.88570906198765
Madrid,Trigo,2011,10,36946,370.83698738216384
Madrid,Trigo,2011,11,7116,271.42084339685084
Madrid,Trigo,2011,12,27928,423.64351999490657
Madrid,Trigo,2012,1,27155,228.72063679116692
Madrid,Trigo,2012,2,18774,435.45292745149675
Madrid,Trigo,2012,3,1619,274.5538613560841
Madrid,Trigo,2012,4,35707,142.17730964332492
Madrid,Trigo,2012,5,17001,70.25569617951709
Madrid,Trigo,2012,6,26892,468.93678922453114
Madrid,Trigo,2012,7,28420,323.6014537500877
Madrid,Trigo,2012,8,2058,231.5775238588833
Madrid,Trigo,2012,9,29404,53.392236269388285
Madrid,Trigo,2012,10,30856,258.5450562573123
Madrid,Trigo,2012,11,34997,347.22185427463177
Madrid,Trigo,2012,12,42235,493.44876024983495
Madrid,Trigo,2013,1,2239,346.1241906316622
Madrid,Trigo,2013,2,1125,476.3877748573871
Madrid,Trigo,2013,3,24857,486.81789655446977
Madrid,Trigo,2013,4,16398,232.82252926059095
Madrid,Trigo,2013,5,7638,265.64772285174445
Madrid,Trigo,2013,6,10110,336.76348619759113
Madrid,Trigo,2013,7,13115,71.61334078525792
Madrid,Trigo,2013,8,39525,160.88567137968354
Madrid,Trigo,2013,9,2969,108.9081915402447
Madrid,Trigo,2013,10,5470,89.56712838453724
Madrid,Trigo,2013,11,43324,56.01135073681501
Madrid,Trigo,2013,12,43759,86.52028394816523
Madrid,Trigo,2014,1,14669,435.38970464497766
Madrid,Trigo,2014,2,46141,135.1001971169316
Madrid,Trigo,2014,3,49320,420.67649192757403
Madrid,Trigo,2014,4,16577,193.4054158984984
Madrid,Trigo,2014,5,29625,312.7451476985948
Madrid,Trigo,2014,6,37487,433.658329617968
Madrid,Trigo,2014,7,45912,24.889659251450063
Madrid,Trigo,2014,8,43823,399.80008213123756
Madrid,Trigo,2014,9,31659,341.4915590308508
Madrid,Trigo,2014,10,32890,471.02892460565175
Madrid,Trigo,2014,11,47733,202.99355877053765
Madrid,Trigo,2014,12,14380,292.8207659887566
Madrid,Trigo,2015,1,9125,332.34419925548764
Madrid,Trigo,2015,2,38873,306.42742211836503
Madrid,Trigo,2015,3,6704,434.55494708854627
Madrid,Trigo,2015,4,22592,436.66919066525696
Madrid,Trigo,2015,5,28208,54.336030690654866
Madrid,Trigo,2015,6,20614,371.84011253315
Madrid,Trigo,2015,7,26923,328.7507074179407
Madrid,Trigo,2015,8,36941,170.24624916598697
Madrid,Trigo,2015,9,27213,224.70444974187396
Madrid,Trigo,2015,10,37321,383.5197160405417
Madrid,Trigo,2015,11,34768,165.42590121504531
Madrid,Trigo,2015,12,18772,410.7387659257606
Madrid,Trigo,2016,1,2367,155.46594453453758
Madrid,Trigo,2016,2,27200,170.90680166368972
Madrid,Trigo,2016,3,24616,189.56615208698497
Madrid,Trigo,2016,4,38574,286.0850744007448
Madrid,Trigo,2016,5,13178,200.3934696224694
Madrid,Trigo,2016,6,39360,302.2778827428566
Madrid,Trigo,2016,7,9927,192.89337789837663
Madrid,Trigo,2016,8,23443,17.186857952669268
Madrid,Trigo,2016,9,45298,305.68981075687515
Madrid,Trigo,2016,10,26537,237.11208146228046
Madrid,Trigo,2016,11,42986,275.7581958400718
Madrid,Trigo,2016,12,7471,264.35007471674686
Madrid,Trigo,2017,1,44461,457.97589281622027
Madrid,Trigo,2017,2,2177,63.369987504898404
Madrid,Trigo,2017,3,22636,205.42316263948123
Madrid,Trigo,2017,4,12556,130.57413281101913
Madrid,Trigo,2017,5,47819,307.87349546878784
Madrid,Trigo,2017,6,26519,279.2129768309221
Madrid,Trigo,2017,7,17173,361.88030735098226
Madrid,Trigo,2017,8,14178,265.40472491781384
Madrid,Trigo,2017,9,25596,105.93121298493759
Madrid,Trigo,2017,10,42974,449.39000202165994
Madrid,Trigo,2017,11,28764,450.0349689854936
Madrid,Trigo,2017,12,9906,196.2365093792306
Madrid,Trigo,2018,1,46379,467.873653134702
Madrid,Trigo,2018,2,38650,59.696205940116094
Madrid,Trigo,2018,3,7012,312.50236113235735
Madrid,Trigo,2018,4,29211,338.34705695936145
Madrid,Trigo,2018,5,43652,403.4826899380051
Madrid,Trigo,2018,6,32010,294.6567060987709
Madrid,Trigo,2018,7,43641,205.95355133403655
Madrid,Trigo,2018,8,44596,212.63905974742224
Madrid,Trigo,2018,9,21829,98.76318127199336
Madrid,Trigo,2018,10,49478,431.11373870748866
Madrid,Trigo,2018,11,30734,267.33005799685947
Madrid,Trigo,2018,12,4654,154.68636171795194
Madrid,Maíz,2008,1,49368,287.9829876181627
Madrid,Maíz,2008,2,7441,459.6987196939749
Madrid,Maíz,2008,3,43435,52.64909166795273
Madrid,Maíz,2008,4,43368,193.01974468880994
Madrid,Maíz,2008,5,43668,320.24417404107095
Madrid,Maíz,2008,6,12130,11.266167274041369
Madrid,Maíz,2008,7,24669,262.4358334635285
Madrid,Maíz,2008,8,10435,121.75908825497692
Madrid,Maíz,2008,9,38384,326.83689757720146
Madrid,Maíz,2008,10,11617,186.77853436419392
Madrid,Maíz,2008,11,32401,451.0113304650255
Madrid,Maíz,2008,12,36993,135.26604892654342
Madrid,Maíz,2009,1,46105,368.65945311696095
Madrid,Maíz,2009,2,37451,217.63174428789378
Madrid,Maíz,2009,3,37041,406.66968812653647
Madrid,Maíz,2009,4,38778,315.6910690915208
Madrid,Maíz,2009,5,4040,217.73295832751796
Madrid,Maíz,2009,6,27160,371.06813502264924
Madrid,Maíz,2009,7,18633,241.71706316025924
Madrid,Maíz,2009,8,15996,56.90013220487925
Madrid,Maíz,2009,9,12695,163.01317516391006
Madrid,Maíz,2009,10,28042,307.4760776835026
Madrid,Maíz,2009,11,24711,322.60078872482535
Madrid,Maíz,2009,12,10160,201.5439379937022
Madrid,Maíz,2010,1,40420,38.64276091319141
Madrid,Maíz,2010,2,22400,494.01490490529477
Madrid,Maíz,2010,3,47882,302.5529892788889
Madrid,Maíz,2010,4,29482,226.93131372196828
Madrid,Maíz,2010,5,24164,361.62290517250636
Madrid,Maíz,2010,6,33496,17.752334965135397
Madrid,Maíz,2010,7,45311,72.91320183252137
Madrid,Maíz,2010,8,39467,364.92602039308315
Madrid,Maíz,2010,9,11793,453.7071482415402
Madrid,Maíz,2010,10,40532,48.91549080460344
Madrid,Maíz,2010,11,46799,326.1920203876013
Madrid,Maíz,2010,12,8843,104.01498911218403
Madrid,Maíz,2011,1,32367,189.80847881035234
Madrid,Maíz,2011,2,38957,183.94818985764928
Madrid,Maíz,2011,3,7704,417.6129254931968
Madrid,Maíz,2011,4,6051,402.17468883295714
Madrid,Maíz,2011,5,37378,323.68242967580136
Madrid,Maíz,2011,6,35503,328.9299108331251
Madrid,Maíz,2011,7,41747,168.92353902653406
Madrid,Maíz,2011,8,41194,103.25918278134323
Madrid,Maíz,2011,9,6249,497.12828699837206
Madrid,Maíz,2011,10,20201,187.84269320453606
Madrid,Maíz,2011,11,10686,237.95075001902188
Madrid,Maíz,2011,12,33007,294.43275329117057
Madrid,Maíz,2012,1,31137,479.2363894076363
Madrid,Maíz,2012,2,43828,321.13042233960624
Madrid,Maíz,2012,3,4374,108.45750744293767
Madrid,Maíz,2012,4,1207,210.64414797254992
Madrid,Maíz,2012,5,24197,230.6817587665107
Madrid,Maíz,2012,6,4083,180.31004687710123
Madrid,Maíz,2012,7,43891,490.8058234287089
Madrid,Maíz,2012,8,11754,464.3171315449318
Madrid,Maíz,2012,9,34004,68.71621098864671
Madrid,Maíz,2012,10,49231,19.81291440365399
Madrid,Maíz,2012,11,42323,129.39179087129463
Madrid,Maíz,2012,12,17669,265.26940886330067
Madrid,Maíz,2013,1,21421,135.95316055171912
Madrid,Maíz,2013,2,27342,433.6962340964347
Madrid,Maíz,2013,3,12023,258.35083159203646
Madrid,Maíz,2013,4,10715,357.28490189405846
Madrid,Maíz,2013,5,17163,158.532894413211
Madrid,Maíz,2013,6,23641,177.4205059294912
Madrid,Maíz,2013,7,19792,52.944945914280886
Madrid,Maíz,2013,8,31682,127.13711277666015
Madrid,Maíz,2013,9,19880,159.70691222243153
Madrid,Maíz,2013,10,39067,147.05473385102482
Madrid,Maíz,2013,11,19073,304.29122334670245
Madrid,Maíz,2013,12,38174,89.2644635625337
Madrid,Maíz,2014,1,25981,253.51210662385682
Madrid,Maíz,2014,2,5437,287.6219274639951
Madrid,Maíz,2014,3,25819,112.17015203509455
Madrid,Maíz,2014,4,32982,204.61760094031342
Madrid,Maíz,2014,5,26169,317.69552585859157
Madrid,Maíz,2014,6,12421,440.2074170180841
Madrid,Maíz,2014,7,8629,404.90344605763437
Madrid,Maíz,2014,8,29495,113.87142054209689
Madrid,Maíz,2014,9,41461,49.65044869511357
Madrid,Maíz,2014,10,47484,21.217974238298922
Madrid,Maíz,2014,11,21609,119.57107290319252
Madrid,Maíz,2014,12,8373,488.0489984213583
Madrid,Maíz,2015,1,49895,467.03806283336485
Madrid,Maíz,2015,2,9984,244.88367566754738
Madrid,Maíz,2015,3,30984,462.1510233515632
Madrid,Maíz,2015,4,6901,78.20703206258962
Madrid,Maíz,2015,5,32055,384.75680244246774
Madrid,Maíz,2015,6,15716,165.59040945960115
Madrid,Maíz,2015,7,36298,205.34488360843343
Madrid,Maíz,2015,8,6772,190.09186692285041
Madrid,Maíz,2015,9,49519,244.3346712935554
Madrid,Maíz,2015,10,18347,76.23148168586316
Madrid,Maíz,2015,11,47659,49.183043236057955
Madrid,Maíz,2015,12,24563,483.2528589650778
Madrid,Maíz,2016,1,12871,301.2024677752696
Madrid,Maíz,2016,2,9734,258.0095127917196
