date,ciudad,cultivo,superficie_ha,produccion_toneladas,tempC,uvIndex,precipMM,sunHour
2015-11-30,sevilla,Olivo,2150,4300,20,4,0.0,8.7
2015-12-01,sevilla,Olivo,2150,4300,20,4,0.0,8.7
2015-12-02,sevilla,Olivo,2150,4300,21,4,0.0,8.7
2015-12-03,sevilla,Olivo,2150,4300,21,5,0.0,8.7
2015-12-04,sevilla,Olivo,2150,4300,22,5,0.0,8.7
2015-12-05,sevilla,Olivo,2150,4300,21,5,0.0,8.7
2015-12-06,sevilla,Olivo,2150,4300,20,4,0.0,7.0
2015-12-07,sevilla,Olivo,2150,4300,18,4,0.0,5.4
2015-12-08,sevilla,Olivo,2150,4300,21,5,0.0,7.0
2015-12-09,sevilla,Olivo,2150,4300,21,5,0.0,7.0
2015-12-10,sevilla,Olivo,2150,4300,20,4,0.0,5.3
2015-12-11,sevilla,Olivo,2150,4300,20,4,0.0,8.7
2015-12-12,sevilla,Olivo,2150,4300,18,4,0.0,7.0
2015-12-13,sevilla,Olivo,2150,4300,18,3,0.1,5.3
2015-12-14,sevilla,Olivo,2150,4300,20,4,0.0,7.0
2015-12-15,sevilla,Olivo,2150,4300,22,4,0.0,8.7
2015-12-16,sevilla,Olivo,2150,4300,23,5,0.0,7.0
2015-12-17,sevilla,Olivo,2150,4300,22,4,0.0,7.0
2015-12-18,sevilla,Olivo,2150,4300,16,4,0.9,7.0
2015-12-19,sevilla,Olivo,2150,4300,15,4,1.9,7.0
2015-12-20,sevilla,Olivo,2150,4300,15,3,0.8,7.0
2015-12-21,sevilla,Olivo,2150,4300,19,4,0.0,8.7
2015-12-22,sevilla,Olivo,2150,4300,19,4,0.0,8.7
2015-12-23,sevilla,Olivo,2150,4300,18,4,0.0,8.7
2015-12-24,sevilla,Olivo,2150,4300,18,4,0.0,8.7
2015-12-25,sevilla,Olivo,2150,4300,18,4,0.0,8.7
2015-12-26,sevilla,Olivo,2150,4300,19,3,0.0,5.3
2015-12-27,sevilla,Olivo,2150,4300,20,4,0.0,8.7
2015-12-28,sevilla,Olivo,2150,4300,15,4,2.6,7.0
2015-12-29,sevilla,Olivo,2150,4300,19,3,1.7,8.7
2015-12-30,sevilla,Olivo,2150,4300,17,4,0.0,5.3
2015-12-31,sevilla,Olivo,2150,4300,17,3,2.3,3.7
2015-01-01,valencia,Vid,1950,3650,28,6,0.0,11.6
2015-01-02,valencia,Vid,1950,3650,27,6,0.0,11.6
2015-01-03,valencia,Vid,1950,3650,28,6,0.0,11.6
2015-01-04,valencia,Vid,1950,3650,29,6,0.5,11.6
2015-01-05,valencia,Vid,1950,3650,28,6,1.1,11.6
2015-01-06,valencia,Vid,1950,3650,27,6,0.0,11.6
2015-01-07,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-01-08,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-01-09,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-01-10,valencia,Vid,1950,3650,27,6,1.3,10.2
2015-01-11,valencia,Vid,1950,3650,28,6,3.1,11.6
2015-01-12,valencia,Vid,1950,3650,28,6,1.9,11.6
2015-01-13,valencia,Vid,1950,3650,28,6,0.8,11.6
2015-01-14,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-01-15,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-01-16,valencia,Vid,1950,3650,30,6,0.1,11.6
2015-01-17,valencia,Vid,1950,3650,30,6,0.4,11.6
2015-01-18,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-01-19,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-01-20,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-01-21,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-01-22,valencia,Vid,1950,3650,29,6,0.1,11.6
2015-01-23,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-01-24,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-01-25,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-01-26,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-01-27,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-01-28,valencia,Vid,1950,3650,31,6,0.0,11.6
2015-01-29,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-01-30,valencia,Vid,1950,3650,28,6,0.0,11.6
2015-01-31,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-02-01,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-02-02,valencia,Vid,1950,3650,32,6,0.0,11.6
2015-02-03,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-02-04,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-02-05,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-02-06,valencia,Vid,1950,3650,32,6,0.0,11.6
2015-02-07,valencia,Vid,1950,3650,31,6,0.0,11.6
2015-02-08,valencia,Vid,1950,3650,31,6,0.0,11.6
2015-02-09,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-02-10,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-02-11,valencia,Vid,1950,3650,30,7,0.5,11.6
2015-02-12,valencia,Vid,1950,3650,29,5,4.0,11.6
2015-02-13,valencia,Vid,1950,3650,29,6,1.9,11.6
2015-02-14,valencia,Vid,1950,3650,30,7,0.0,11.6
2015-02-15,valencia,Vid,1950,3650,30,6,0.1,11.6
2015-02-16,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-02-17,valencia,Vid,1950,3650,31,6,0.0,11.6
2015-02-18,valencia,Vid,1950,3650,33,7,0.0,11.6
2015-02-19,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-02-20,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-02-21,valencia,Vid,1950,3650,29,6,0.2,11.6
2015-02-22,valencia,Vid,1950,3650,27,6,1.5,11.6
2015-02-23,valencia,Vid,1950,3650,29,6,0.1,11.6
2015-02-24,valencia,Vid,1950,3650,29,6,0.3,11.6
2015-02-25,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-02-26,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-02-27,valencia,Vid,1950,3650,30,6,0.1,11.6
2015-02-28,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-03-01,valencia,Vid,1950,3650,28,6,0.0,11.6
2015-03-02,valencia,Vid,1950,3650,27,6,1.5,11.6
2015-03-03,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-03-04,valencia,Vid,1950,3650,32,6,0.0,11.6
2015-03-05,valencia,Vid,1950,3650,31,6,0.0,11.6
2015-03-06,valencia,Vid,1950,3650,29,6,0.3,11.6
2015-03-07,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-03-08,valencia,Vid,1950,3650,31,6,0.0,11.6
2015-03-09,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-03-10,valencia,Vid,1950,3650,29,6,0.3,8.8
2015-03-11,valencia,Vid,1950,3650,30,6,0.6,8.8
2015-03-12,valencia,Vid,1950,3650,29,6,1.1,8.8
2015-03-13,valencia,Vid,1950,3650,29,6,0.9,8.8
2015-03-14,valencia,Vid,1950,3650,30,6,0.5,8.8
2015-03-15,valencia,Vid,1950,3650,30,6,0.7,8.8
2015-03-16,valencia,Vid,1950,3650,29,6,0.9,8.8
2015-03-17,valencia,Vid,1950,3650,29,6,1.1,8.8
2015-03-18,valencia,Vid,1950,3650,30,6,1.1,8.8
2015-03-19,valencia,Vid,1950,3650,29,6,1.7,11.6
2015-03-20,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-03-21,valencia,Vid,1950,3650,31,6,0.0,11.6
2015-03-22,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-03-23,valencia,Vid,1950,3650,30,6,0.2,11.6
2015-03-24,valencia,Vid,1950,3650,33,7,0.0,11.6
2015-03-25,valencia,Vid,1950,3650,30,7,0.0,11.6
2015-03-26,valencia,Vid,1950,3650,32,7,0.0,11.6
2015-03-27,valencia,Vid,1950,3650,31,7,0.0,11.6
2015-03-28,valencia,Vid,1950,3650,31,7,0.0,11.6
2015-03-29,valencia,Vid,1950,3650,32,7,0.0,11.6
2015-03-30,valencia,Vid,1950,3650,31,7,0.0,11.6
2015-03-31,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-04-01,valencia,Vid,1950,3650,30,7,0.0,11.6
2015-04-02,valencia,Vid,1950,3650,30,7,1.0,11.6
2015-04-03,valencia,Vid,1950,3650,29,7,2.5,11.6
2015-04-04,valencia,Vid,1950,3650,31,7,2.0,11.6
2015-04-05,valencia,Vid,1950,3650,29,6,1.7,11.6
2015-04-06,valencia,Vid,1950,3650,29,6,0.7,11.6
2015-04-07,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-04-08,valencia,Vid,1950,3650,29,6,4.0,11.6
2015-04-09,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-04-10,valencia,Vid,1950,3650,31,7,0.0,11.6
2015-04-11,valencia,Vid,1950,3650,31,7,0.0,11.6
2015-04-12,valencia,Vid,1950,3650,30,7,3.8,11.6
2015-04-13,valencia,Vid,1950,3650,28,6,2.6,8.9
2015-04-14,valencia,Vid,1950,3650,28,6,3.4,8.9
2015-04-15,valencia,Vid,1950,3650,30,7,4.3,8.9
2015-04-16,valencia,Vid,1950,3650,23,6,0.0,11.6
2015-04-17,valencia,Vid,1950,3650,29,6,2.7,11.6
2015-04-18,valencia,Vid,1950,3650,28,6,0.0,11.6
2015-04-19,valencia,Vid,1950,3650,27,6,0.0,11.6
2015-04-20,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-04-21,valencia,Vid,1950,3650,31,7,0.0,11.6
2015-04-22,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-04-23,valencia,Vid,1950,3650,31,7,0.0,11.6
2015-04-24,valencia,Vid,1950,3650,29,7,0.4,11.6
2015-04-25,valencia,Vid,1950,3650,30,7,0.0,11.6
2015-04-26,valencia,Vid,1950,3650,30,7,0.4,11.6
2015-04-27,valencia,Vid,1950,3650,31,7,0.0,11.6
2015-04-28,valencia,Vid,1950,3650,29,7,1.6,8.9
2015-04-29,valencia,Vid,1950,3650,32,7,0.0,11.6
2015-04-30,valencia,Vid,1950,3650,33,7,0.0,11.6
2015-05-01,valencia,Vid,1950,3650,33,7,0.0,11.6
2015-05-02,valencia,Vid,1950,3650,32,7,0.0,11.6
2015-05-03,valencia,Vid,1950,3650,32,7,0.0,11.6
2015-05-04,valencia,Vid,1950,3650,32,7,0.0,11.6
2015-05-05,valencia,Vid,1950,3650,33,7,0.0,11.6
2015-05-06,valencia,Vid,1950,3650,32,7,0.0,11.6
2015-05-07,valencia,Vid,1950,3650,32,7,0.0,11.6
2015-05-08,valencia,Vid,1950,3650,32,7,0.0,11.6
2015-05-09,valencia,Vid,1950,3650,32,7,0.0,11.6
2015-05-10,valencia,Vid,1950,3650,32,7,0.0,11.6
2015-05-11,valencia,Vid,1950,3650,31,7,0.1,11.6
2015-05-12,valencia,Vid,1950,3650,31,7,0.0,11.6
2015-05-13,valencia,Vid,1950,3650,31,7,0.0,11.6
2015-05-14,valencia,Vid,1950,3650,30,7,0.0,11.6
2015-05-15,valencia,Vid,1950,3650,30,7,1.8,11.6
2015-05-16,valencia,Vid,1950,3650,30,7,0.0,11.6
2015-05-17,valencia,Vid,1950,3650,30,6,5.1,7.5
2015-05-18,valencia,Vid,1950,3650,29,6,10.0,11.6
2015-05-19,valencia,Vid,1950,3650,27,6,0.3,10.2
2015-05-20,valencia,Vid,1950,3650,27,6,0.0,11.6
2015-05-21,valencia,Vid,1950,3650,29,6,6.9,11.6
2015-05-22,valencia,Vid,1950,3650,29,7,1.0,11.6
2015-05-23,valencia,Vid,1950,3650,29,6,0.0,10.2
2015-05-24,valencia,Vid,1950,3650,29,6,4.3,11.6
2015-05-25,valencia,Vid,1950,3650,28,6,0.0,11.6
2015-05-26,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-05-27,valencia,Vid,1950,3650,30,7,0.1,11.6
2015-05-28,valencia,Vid,1950,3650,28,6,5.6,10.3
2015-05-29,valencia,Vid,1950,3650,26,5,0.7,7.6
2015-05-30,valencia,Vid,1950,3650,28,5,6.5,10.3
2015-05-31,valencia,Vid,1950,3650,29,6,0.2,11.6
2015-06-01,valencia,Vid,1950,3650,29,7,4.0,11.6
2015-06-02,valencia,Vid,1950,3650,29,6,0.5,11.6
2015-06-03,valencia,Vid,1950,3650,28,6,0.0,11.6
2015-06-04,valencia,Vid,1950,3650,29,6,0.1,11.6
2015-06-05,valencia,Vid,1950,3650,28,6,0.7,11.6
2015-06-06,valencia,Vid,1950,3650,29,6,0.8,11.6
2015-06-07,valencia,Vid,1950,3650,28,6,0.0,11.6
2015-06-08,valencia,Vid,1950,3650,30,7,0.0,11.6
2015-06-09,valencia,Vid,1950,3650,30,7,0.0,11.6
2015-06-10,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-06-11,valencia,Vid,1950,3650,29,6,2.1,11.6
2015-06-12,valencia,Vid,1950,3650,29,6,3.9,11.6
2015-06-13,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-06-14,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-06-15,valencia,Vid,1950,3650,27,6,4.7,11.6
2015-06-16,valencia,Vid,1950,3650,28,5,0.8,11.6
2015-06-17,valencia,Vid,1950,3650,24,6,0.0,11.6
2015-06-18,valencia,Vid,1950,3650,28,6,4.8,11.6
2015-06-19,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-06-20,valencia,Vid,1950,3650,30,6,0.1,11.6
2015-06-21,valencia,Vid,1950,3650,29,6,0.6,11.6
2015-06-22,valencia,Vid,1950,3650,27,6,0.1,10.3
2015-06-23,valencia,Vid,1950,3650,28,6,1.8,11.6
2015-06-24,valencia,Vid,1950,3650,27,6,2.3,10.3
2015-06-25,valencia,Vid,1950,3650,28,6,0.0,11.6
2015-06-26,valencia,Vid,1950,3650,28,6,0.5,11.6
2015-06-27,valencia,Vid,1950,3650,28,6,0.0,11.6
2015-06-28,valencia,Vid,1950,3650,27,6,1.7,11.6
2015-06-29,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-06-30,valencia,Vid,1950,3650,28,6,6.4,11.6
2015-07-01,valencia,Vid,1950,3650,29,6,0.8,10.3
2015-07-02,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-07-03,valencia,Vid,1950,3650,29,6,0.7,11.6
2015-07-04,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-07-05,valencia,Vid,1950,3650,29,6,5.1,10.3
2015-07-06,valencia,Vid,1950,3650,27,6,1.8,11.6
2015-07-07,valencia,Vid,1950,3650,28,6,4.5,11.6
2015-07-08,valencia,Vid,1950,3650,28,6,0.0,10.3
2015-07-09,valencia,Vid,1950,3650,29,6,0.7,11.6
2015-07-10,valencia,Vid,1950,3650,28,6,0.0,11.6
2015-07-11,valencia,Vid,1950,3650,27,6,5.4,11.6
2015-07-12,valencia,Vid,1950,3650,28,6,3.9,11.6
2015-07-13,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-07-14,valencia,Vid,1950,3650,28,6,0.6,11.6
2015-07-15,valencia,Vid,1950,3650,28,6,2.2,11.6
2015-07-16,valencia,Vid,1950,3650,28,6,2.3,11.6
2015-07-17,valencia,Vid,1950,3650,27,6,7.4,8.9
2015-07-18,valencia,Vid,1950,3650,27,6,4.9,11.6
2015-07-19,valencia,Vid,1950,3650,27,6,3.8,8.9
2015-07-20,valencia,Vid,1950,3650,27,5,0.8,10.2
2015-07-21,valencia,Vid,1950,3650,26,6,6.7,10.2
2015-07-22,valencia,Vid,1950,3650,28,6,2.9,11.6
2015-07-23,valencia,Vid,1950,3650,28,6,0.4,11.6
2015-07-24,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-07-25,valencia,Vid,1950,3650,29,6,0.4,11.6
2015-07-26,valencia,Vid,1950,3650,26,5,0.8,10.2
2015-07-27,valencia,Vid,1950,3650,29,6,0.1,11.6
2015-07-28,valencia,Vid,1950,3650,28,6,2.5,11.6
2015-07-29,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-07-30,valencia,Vid,1950,3650,28,6,3.6,11.6
2015-07-31,valencia,Vid,1950,3650,28,6,0.0,10.2
2015-08-01,valencia,Vid,1950,3650,29,6,2.7,11.6
2015-08-02,valencia,Vid,1950,3650,29,6,0.2,11.6
2015-08-03,valencia,Vid,1950,3650,30,6,0.4,11.6
2015-08-04,valencia,Vid,1950,3650,29,6,0.4,11.6
2015-08-05,valencia,Vid,1950,3650,28,6,1.6,11.6
2015-08-06,valencia,Vid,1950,3650,29,6,0.8,11.6
2015-08-07,valencia,Vid,1950,3650,28,6,0.7,11.6
2015-08-08,valencia,Vid,1950,3650,28,6,0.6,11.6
2015-08-09,valencia,Vid,1950,3650,28,6,1.3,11.6
2015-08-10,valencia,Vid,1950,3650,29,6,0.6,11.6
2015-08-11,valencia,Vid,1950,3650,30,6,0.1,11.6
2015-08-12,valencia,Vid,1950,3650,29,6,1.2,11.6
2015-08-13,valencia,Vid,1950,3650,28,6,1.2,11.6
2015-08-14,valencia,Vid,1950,3650,28,6,3.3,11.6
2015-08-15,valencia,Vid,1950,3650,29,6,4.3,11.6
2015-08-16,valencia,Vid,1950,3650,29,6,1.0,11.6
2015-08-17,valencia,Vid,1950,3650,28,6,1.9,11.6
2015-08-18,valencia,Vid,1950,3650,28,6,4.5,11.6
2015-08-19,valencia,Vid,1950,3650,29,6,0.0,10.2
2015-08-20,valencia,Vid,1950,3650,29,6,5.6,11.6
2015-08-21,valencia,Vid,1950,3650,25,6,1.5,11.6
2015-08-22,valencia,Vid,1950,3650,29,6,0.3,11.6
2015-08-23,valencia,Vid,1950,3650,28,6,0.0,11.6
2015-08-24,valencia,Vid,1950,3650,28,6,2.0,10.2
2015-08-25,valencia,Vid,1950,3650,29,6,0.5,11.6
2015-08-26,valencia,Vid,1950,3650,30,6,2.5,11.6
2015-08-27,valencia,Vid,1950,3650,29,6,4.1,11.6
2015-08-28,valencia,Vid,1950,3650,27,6,0.9,11.6
2015-08-29,valencia,Vid,1950,3650,28,6,0.8,11.6
2015-08-30,valencia,Vid,1950,3650,28,6,0.0,10.2
2015-08-31,valencia,Vid,1950,3650,29,7,0.0,11.6
2015-09-01,valencia,Vid,1950,3650,28,5,2.9,7.5
2015-09-02,valencia,Vid,1950,3650,28,6,0.9,11.6
2015-09-03,valencia,Vid,1950,3650,29,6,0.5,11.6
2015-09-04,valencia,Vid,1950,3650,27,6,2.5,10.2
2015-09-05,valencia,Vid,1950,3650,27,6,1.6,8.8
2015-09-06,valencia,Vid,1950,3650,28,5,0.9,11.6
2015-09-07,valencia,Vid,1950,3650,24,6,0.0,11.6
2015-09-08,valencia,Vid,1950,3650,29,6,12.0,11.6
2015-09-09,valencia,Vid,1950,3650,30,7,0.5,11.6
2015-09-10,valencia,Vid,1950,3650,29,6,1.6,11.6
2015-09-11,valencia,Vid,1950,3650,29,6,0.4,11.6
2015-09-12,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-09-13,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-09-14,valencia,Vid,1950,3650,30,6,0.3,11.6
2015-09-15,valencia,Vid,1950,3650,29,6,0.8,11.6
2015-09-16,valencia,Vid,1950,3650,27,6,3.8,10.2
2015-09-17,valencia,Vid,1950,3650,28,6,5.4,8.8
2015-09-18,valencia,Vid,1950,3650,28,6,3.0,8.8
2015-09-19,valencia,Vid,1950,3650,27,6,4.6,8.8
2015-09-20,valencia,Vid,1950,3650,28,5,3.2,11.6
2015-09-21,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-09-22,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-09-23,valencia,Vid,1950,3650,29,6,1.5,11.6
2015-09-24,valencia,Vid,1950,3650,30,7,0.0,11.6
2015-09-25,valencia,Vid,1950,3650,31,7,0.0,11.6
2015-09-26,valencia,Vid,1950,3650,30,7,0.1,11.6
2015-09-27,valencia,Vid,1950,3650,31,7,0.0,11.6
2015-09-28,valencia,Vid,1950,3650,31,7,0.0,11.6
2015-09-29,valencia,Vid,1950,3650,31,7,0.0,11.6
2015-09-30,valencia,Vid,1950,3650,31,7,0.0,11.6
2015-10-01,valencia,Vid,1950,3650,30,7,0.3,11.6
2015-10-02,valencia,Vid,1950,3650,28,6,1.2,10.2
2015-10-03,valencia,Vid,1950,3650,31,7,0.1,11.6
2015-10-04,valencia,Vid,1950,3650,31,7,0.0,11.6
2015-10-05,valencia,Vid,1950,3650,29,7,1.0,11.6
2015-10-06,valencia,Vid,1950,3650,30,7,0.1,11.6
2015-10-07,valencia,Vid,1950,3650,30,7,0.1,11.6
2015-10-08,valencia,Vid,1950,3650,30,7,0.1,11.6
2015-10-09,valencia,Vid,1950,3650,29,7,4.3,11.6
2015-10-10,valencia,Vid,1950,3650,29,7,1.7,11.6
2015-10-11,valencia,Vid,1950,3650,29,6,4.5,11.6
2015-10-12,valencia,Vid,1950,3650,28,7,0.1,11.6
2015-10-13,valencia,Vid,1950,3650,27,6,0.8,10.2
2015-10-14,valencia,Vid,1950,3650,27,6,0.0,11.6
2015-10-15,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-10-16,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-10-17,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-10-18,valencia,Vid,1950,3650,30,6,0.2,11.6
2015-10-19,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-10-20,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-10-21,valencia,Vid,1950,3650,30,7,0.0,11.6
2015-10-22,valencia,Vid,1950,3650,32,7,0.0,11.6
2015-10-23,valencia,Vid,1950,3650,26,6,0.0,11.6
2015-10-24,valencia,Vid,1950,3650,28,5,3.9,8.8
2015-10-25,valencia,Vid,1950,3650,25,6,1.3,10.2
2015-10-26,valencia,Vid,1950,3650,29,6,0.7,11.6
2015-10-27,valencia,Vid,1950,3650,31,7,1.9,11.6
2015-10-28,valencia,Vid,1950,3650,30,7,0.0,10.2
2015-10-29,valencia,Vid,1950,3650,30,7,0.0,11.6
2015-10-30,valencia,Vid,1950,3650,31,7,0.0,11.6
2015-10-31,valencia,Vid,1950,3650,31,7,6.3,11.6
2015-11-01,valencia,Vid,1950,3650,30,7,3.8,11.6
2015-11-02,valencia,Vid,1950,3650,29,7,1.3,11.6
2015-11-03,valencia,Vid,1950,3650,30,6,4.4,10.2
2015-11-04,valencia,Vid,1950,3650,30,6,1.3,11.6
2015-11-05,valencia,Vid,1950,3650,30,6,1.6,11.6
2015-11-06,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-11-07,valencia,Vid,1950,3650,27,6,1.7,10.2
2015-11-08,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-11-09,valencia,Vid,1950,3650,29,6,3.8,11.6
2015-11-10,valencia,Vid,1950,3650,29,6,0.8,10.2
2015-11-11,valencia,Vid,1950,3650,28,6,0.7,10.2
2015-11-12,valencia,Vid,1950,3650,28,6,0.2,11.6
2015-11-13,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-11-14,valencia,Vid,1950,3650,28,6,0.6,11.6
2015-11-15,valencia,Vid,1950,3650,28,6,0.0,11.6
2015-11-16,valencia,Vid,1950,3650,29,6,0.5,11.6
2015-11-17,valencia,Vid,1950,3650,28,6,0.0,11.6
2015-11-18,valencia,Vid,1950,3650,27,6,0.1,8.7
2015-11-19,valencia,Vid,1950,3650,26,6,0.2,10.2
2015-11-20,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-11-21,valencia,Vid,1950,3650,28,6,0.0,11.6
2015-11-22,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-11-23,valencia,Vid,1950,3650,29,6,0.4,11.6
2015-11-24,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-11-25,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-11-26,valencia,Vid,1950,3650,30,6,4.3,10.2
2015-11-27,valencia,Vid,1950,3650,29,6,1.3,11.6
2015-11-28,valencia,Vid,1950,3650,28,6,1.5,11.6
2015-11-29,valencia,Vid,1950,3650,28,6,4.0,11.6
2015-11-30,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-12-01,valencia,Vid,1950,3650,30,7,0.0,11.6
2015-12-02,valencia,Vid,1950,3650,29,6,2.9,11.6
2015-12-03,valencia,Vid,1950,3650,23,6,0.0,11.6
2015-12-04,valencia,Vid,1950,3650,28,6,6.4,11.6
2015-12-05,valencia,Vid,1950,3650,28,6,0.8,11.6
2015-12-06,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-12-07,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-12-08,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-12-09,valencia,Vid,1950,3650,30,6,0.1,11.6
2015-12-10,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-12-11,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-12-12,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-12-13,valencia,Vid,1950,3650,29,6,1.9,11.6
2015-12-14,valencia,Vid,1950,3650,28,6,0.5,11.6
2015-12-15,valencia,Vid,1950,3650,28,6,0.3,11.6
2015-12-16,valencia,Vid,1950,3650,29,6,0.3,11.6
2015-12-17,valencia,Vid,1950,3650,29,6,1.2,11.6
2015-12-18,valencia,Vid,1950,3650,28,6,0.5,10.2
2015-12-19,valencia,Vid,1950,3650,28,6,0.2,10.2
2015-12-20,valencia,Vid,1950,3650,27,6,0.4,8.7
2015-12-21,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-12-22,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-12-23,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-12-24,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-12-25,valencia,Vid,1950,3650,30,6,0.0,11.6
2015-12-26,valencia,Vid,1950,3650,28,6,0.0,11.6
2015-12-27,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-12-28,valencia,Vid,1950,3650,28,6,1.0,8.7
2015-12-29,valencia,Vid,1950,3650,29,6,0.4,11.6
2015-12-30,valencia,Vid,1950,3650,28,6,0.0,11.6
2015-12-31,valencia,Vid,1950,3650,29,6,0.0,11.6
2015-01-01,bilbao,Trigo,1175,2350,12,3,0.0,8.7
2015-01-02,bilbao,Trigo,1175,2350,13,3,0.0,6.9
2015-01-03,bilbao,Trigo,1175,2350,14,4,0.0,8.7
2015-01-04,bilbao,Trigo,1175,2350,13,4,0.1,8.7
2015-01-05,bilbao,Trigo,1175,2350,14,4,0.0,8.7
2015-01-06,bilbao,Trigo,1175,2350,11,3,0.0,8.7
2015-01-07,bilbao,Trigo,1175,2350,12,3,0.0,8.7
2015-01-08,bilbao,Trigo,1175,2350,13,3,0.0,6.9
2015-01-09,bilbao,Trigo,1175,2350,15,4,0.0,8.7
2015-01-10,bilbao,Trigo,1175,2350,14,4,0.0,8.7
2015-01-11,bilbao,Trigo,1175,2350,10,2,2.5,6.9
2015-01-12,bilbao,Trigo,1175,2350,14,3,0.0,8.7
2015-01-13,bilbao,Trigo,1175,2350,14,4,0.0,8.7
2015-01-14,bilbao,Trigo,1175,2350,13,4,0.0,7.0
2015-01-15,bilbao,Trigo,1175,2350,12,4,3.0,3.6
2015-01-16,bilbao,Trigo,1175,2350,9,3,4.2,7.0
2015-01-17,bilbao,Trigo,1175,2350,9,3,1.4,8.7
2015-01-18,bilbao,Trigo,1175,2350,10,3,2.7,5.3
2015-01-19,bilbao,Trigo,1175,2350,7,3,2.3,5.3
2015-01-20,bilbao,Trigo,1175,2350,7,2,2.1,3.6
2015-01-21,bilbao,Trigo,1175,2350,7,3,7.1,7.0
2015-01-22,bilbao,Trigo,1175,2350,7,2,11.4,3.6
