Ciudad,Cultivo,year,Mes,Kilos,Hectáreas,date
Bilbao,Maíz,2009,7,33043,110.48800447323497,2009-07-15
Bilbao,Maíz,2009,8,31105,168.6028258380794,2009-08-15
Bilbao,Maíz,2009,9,27386,107.75839439577668,2009-09-15
Bilbao,Maíz,2009,10,46587,128.78076888338933,2009-10-15
Bilbao,Maíz,2009,11,3048,309.20382079639995,2009-11-15
Bilbao,Maíz,2009,12,46375,52.77218799894096,2009-12-15
Bilbao,Maíz,2010,1,2917,85.63773048435914,2010-01-15
Bilbao,Maíz,2010,2,40756,270.96882195027706,2010-02-15
Bilbao,Maíz,2010,3,21128,190.9229359398491,2010-03-15
Bilbao,Maíz,2010,4,1009,278.81552778969507,2010-04-15
Bilbao,Maíz,2010,5,10865,495.0805138710732,2010-05-15
Bilbao,Maíz,2010,6,6287,406.8384784687711,2010-06-15
Bilbao,Maíz,2010,7,9512,78.02413898658999,2010-07-15
Bilbao,Maíz,2010,8,44336,382.5116513459464,2010-08-15
Bilbao,Maíz,2010,9,28534,241.0723323895776,2010-09-15
Bilbao,Maíz,2010,10,27614,399.2018304835666,2010-10-15
Bilbao,Maíz,2010,11,43078,465.46928068143467,2010-11-15
Bilbao,Maíz,2010,12,32037,375.5275175188719,2010-12-15
Bilbao,Maíz,2011,1,43929,70.90563950791692,2011-01-15
Bilbao,Maíz,2011,2,9567,495.55544346412137,2011-02-15
Bilbao,Maíz,2011,3,20019,195.8220066322622,2011-03-15
Bilbao,Maíz,2011,4,6415,363.5823098681258,2011-04-15
Bilbao,Maíz,2011,5,6951,392.9420960581933,2011-05-15
Bilbao,Maíz,2011,6,42832,377.7459431350037,2011-06-15
Bilbao,Maíz,2011,7,31523,90.1914120041952,2011-07-15
Bilbao,Maíz,2011,8,22204,101.33844352619062,2011-08-15
Bilbao,Maíz,2011,9,20282,335.94663814113807,2011-09-15
Bilbao,Maíz,2011,10,41345,454.8544039266328,2011-10-15
Bilbao,Maíz,2011,11,17984,439.82826499842304,2011-11-15
Bilbao,Maíz,2011,12,19520,344.6612110743949,2011-12-15
Bilbao,Maíz,2012,1,10510,359.75340287910973,2012-01-15
Bilbao,Maíz,2012,2,40711,236.7130949781072,2012-02-15
Bilbao,Maíz,2012,3,7565,274.4927203381702,2012-03-15
Bilbao,Maíz,2012,4,38438,256.3329911453148,2012-04-15
Bilbao,Maíz,2012,5,20096,184.127601391014,2012-05-15
Bilbao,Maíz,2012,6,12246,198.1066984728736,2012-06-15
Bilbao,Maíz,2012,7,19381,42.64336507150031,2012-07-15
Bilbao,Maíz,2012,8,27727,315.8766179978561,2012-08-15
Bilbao,Maíz,2012,9,2970,221.44879013685687,2012-09-15
Bilbao,Maíz,2012,10,28202,317.57694600499474,2012-10-15
Bilbao,Maíz,2012,11,25519,349.9216276276358,2012-11-15
Bilbao,Maíz,2012,12,16374,440.52826653298473,2012-12-15
Bilbao,Maíz,2013,1,6408,271.39593506839753,2013-01-15
Bilbao,Maíz,2013,2,10446,290.84391613612047,2013-02-15
Bilbao,Maíz,2013,3,11789,378.6775288190231,2013-03-15
Bilbao,Maíz,2013,4,45028,131.75967850908822,2013-04-15
Bilbao,Maíz,2013,5,18334,80.13271291875012,2013-05-15
Bilbao,Maíz,2013,6,3243,289.2459455869451,2013-06-15
Bilbao,Maíz,2013,7,33265,252.0509286941227,2013-07-15
Bilbao,Maíz,2013,8,44872,60.42885506463106,2013-08-15
Bilbao,Maíz,2013,9,24710,195.62256712288868,2013-09-15
Bilbao,Maíz,2013,10,7359,305.93935731553114,2013-10-15
Bilbao,Maíz,2013,11,36996,274.53171218529,2013-11-15
Bilbao,Maíz,2013,12,15382,210.38803677189168,2013-12-15
Bilbao,Maíz,2014,1,4756,362.8179029075764,2014-01-15
Bilbao,Maíz,2014,2,17478,303.2369235905612,2014-02-15
Bilbao,Maíz,2014,3,11147,275.9349772403221,2014-03-15
Bilbao,Maíz,2014,4,35884,415.1314256264484,2014-04-15
Bilbao,Maíz,2014,5,15153,177.83688601748628,2014-05-15
Bilbao,Maíz,2014,6,45165,206.41719421418355,2014-06-15
Bilbao,Maíz,2014,7,1814,151.0855120731058,2014-07-15
Bilbao,Maíz,2014,8,25938,85.1421875268793,2014-08-15
Bilbao,Maíz,2014,9,11380,78.16693513010031,2014-09-15
Bilbao,Maíz,2014,10,45241,309.61257536297745,2014-10-15
Bilbao,Maíz,2014,11,27215,437.34071538263424,2014-11-15
Bilbao,Maíz,2014,12,20915,60.0842054703478,2014-12-15
Bilbao,Maíz,2015,1,16343,351.3589036996772,2015-01-15
Bilbao,Maíz,2015,2,39727,329.1699333842406,2015-02-15
Bilbao,Maíz,2015,3,28632,292.38129648173845,2015-03-15
Bilbao,Maíz,2015,4,45409,43.77155428993721,2015-04-15
Bilbao,Maíz,2015,5,21530,370.8576754561142,2015-05-15
Bilbao,Maíz,2015,6,45327,421.8154196704072,2015-06-15
Bilbao,Maíz,2015,7,48882,230.91129198802477,2015-07-15
Bilbao,Maíz,2015,8,12053,125.5939569515898,2015-08-15
Bilbao,Maíz,2015,9,37185,421.0600623585077,2015-09-15
Bilbao,Maíz,2015,10,20256,172.7517422009201,2015-10-15
Bilbao,Maíz,2015,11,38430,121.4238542297852,2015-11-15
Bilbao,Maíz,2015,12,3708,195.8597922089189,2015-12-15
Bilbao,Maíz,2016,1,10524,174.24664840649146,2016-01-15
Bilbao,Maíz,2016,2,40224,12.2696912722554,2016-02-15
Bilbao,Maíz,2016,3,14224,65.99097702728699,2016-03-15
Bilbao,Maíz,2016,4,35393,460.7292520422527,2016-04-15
Bilbao,Maíz,2016,5,9577,238.19305993621848,2016-05-15
Bilbao,Maíz,2016,6,9666,371.3756115737767,2016-06-15
Bilbao,Maíz,2016,7,37368,297.66342982691793,2016-07-15
Bilbao,Maíz,2016,8,42914,231.69536290501975,2016-08-15
Bilbao,Maíz,2016,9,14490,131.6309569510044,2016-09-15
Bilbao,Maíz,2016,10,46080,254.20020864234507,2016-10-15
Bilbao,Maíz,2016,11,46765,26.600788520831543,2016-11-15
Bilbao,Maíz,2016,12,47240,187.57301056715025,2016-12-15
Bilbao,Maíz,2017,1,29734,146.0177145884149,2017-01-15
Bilbao,Maíz,2017,2,20097,16.41628372828348,2017-02-15
Bilbao,Maíz,2017,3,39356,262.4351043793382,2017-03-15
Bilbao,Maíz,2017,4,5944,480.924455560033,2017-04-15
Bilbao,Maíz,2017,5,38011,213.16582062624164,2017-05-15
Bilbao,Maíz,2017,6,32195,272.1841622774927,2017-06-15
Bilbao,Maíz,2017,7,21806,301.73865848682146,2017-07-15
Bilbao,Maíz,2017,8,42949,377.4806304955971,2017-08-15
Bilbao,Maíz,2017,9,25442,401.893190816392,2017-09-15
Bilbao,Maíz,2017,10,28965,110.51842383618352,2017-10-15
Bilbao,Maíz,2017,11,28952,27.90933724556649,2017-11-15
Bilbao,Maíz,2017,12,25861,419.9167585132431,2017-12-15
Bilbao,Maíz,2018,1,24570,42.19723331989266,2018-01-15
Bilbao,Maíz,2018,2,39258,232.11152902653356,2018-02-15
Bilbao,Maíz,2018,3,29865,271.883386716051,2018-03-15
Bilbao,Maíz,2018,4,39000,206.3738998289097,2018-04-15
Bilbao,Maíz,2018,5,39565,385.02457772245793,2018-05-15
Bilbao,Maíz,2018,6,13342,473.59657644548,2018-06-15
Bilbao,Maíz,2018,7,14087,143.42790881294673,2018-07-15
Bilbao,Maíz,2018,8,11093,268.02344866305395,2018-08-15
Bilbao,Maíz,2018,9,48190,489.676403451821,2018-09-15
Bilbao,Maíz,2018,10,27399,360.8263921352248,2018-10-15
Bilbao,Maíz,2018,11,16708,209.9124027287739,2018-11-15
Bilbao,Maíz,2018,12,46368,118.76635934714524,2018-12-15
Madrid,Olivo,2008,1,48063,106.09541884979188,2008-01-15
Madrid,Olivo,2008,2,9519,61.01320517244118,2008-02-15
Madrid,Olivo,2008,3,20694,289.02732370411513,2008-03-15
Madrid,Olivo,2008,4,40986,329.84559284741863,2008-04-15
Madrid,Olivo,2008,5,36822,363.1984171921482,2008-05-15
Madrid,Olivo,2008,6,8970,129.1543735897325,2008-06-15
Madrid,Olivo,2008,7,32821,305.56672706672,2008-07-15
Madrid,Olivo,2008,8,48917,416.8077336378259,2008-08-15
Madrid,Olivo,2008,9,42124,79.13010590107965,2008-09-15
Madrid,Olivo,2008,10,22389,153.6423878278965,2008-10-15
Madrid,Olivo,2008,11,18327,52.59325732567117,2008-11-15
Madrid,Olivo,2008,12,5425,51.89918011868936,2008-12-15
Madrid,Olivo,2009,1,3198,425.5827667787729,2009-01-15
Madrid,Olivo,2009,2,21079,98.90336319400068,2009-02-15
Madrid,Olivo,2009,3,14859,325.0335261709841,2009-03-15
Madrid,Olivo,2009,4,9705,456.2057617347489,2009-04-15
Madrid,Olivo,2009,5,24236,177.49050233195922,2009-05-15
Madrid,Olivo,2009,6,38609,414.3025923971033,2009-06-15
Madrid,Olivo,2009,7,30378,299.24452183225577,2009-07-15
Madrid,Olivo,2009,8,15596,179.14415099182503,2009-08-15
Madrid,Olivo,2009,9,2279,280.5031186174703,2009-09-15
Madrid,Olivo,2009,10,8083,117.56015728966976,2009-10-15
Madrid,Olivo,2009,11,44861,392.0817996461351,2009-11-15
Madrid,Olivo,2009,12,46648,435.5493081899773,2009-12-15
Madrid,Olivo,2010,1,20063,492.82998299845,2010-01-15
Madrid,Olivo,2010,2,49854,401.92907541418447,2010-02-15
Madrid,Olivo,2010,3,29529,21.009961076857525,2010-03-15
Madrid,Olivo,2010,4,3573,373.4266026720461,2010-04-15
Madrid,Olivo,2010,5,37801,320.4043277148121,2010-05-15
Madrid,Olivo,2010,6,24752,78.28447629568383,2010-06-15
Madrid,Olivo,2010,7,42401,451.28042760582895,2010-07-15
Madrid,Olivo,2010,8,9996,19.0114315082587,2010-08-15
Madrid,Olivo,2010,9,32889,269.53422254098973,2010-09-15
Madrid,Olivo,2010,10,27665,292.49307300198427,2010-10-15
Madrid,Olivo,2010,11,32653,42.91594595869795,2010-11-15
Madrid,Olivo,2010,12,23180,329.19599029241346,2010-12-15
Madrid,Olivo,2011,1,13875,111.14642316269556,2011-01-15
Madrid,Olivo,2011,2,41809,78.60908394362,2011-02-15
Madrid,Olivo,2011,3,41760,140.58421275173228,2011-03-15
Madrid,Olivo,2011,4,30402,302.73242006345106,2011-04-15
Madrid,Olivo,2011,5,31987,320.2180510451493,2011-05-15
Madrid,Olivo,2011,6,48924,95.9319265254903,2011-06-15
Madrid,Olivo,2011,7,12664,215.19755719711583,2011-07-15
Madrid,Olivo,2011,8,25027,387.7465747614925,2011-08-15
Madrid,Olivo,2011,9,37397,33.01332371977698,2011-09-15
Madrid,Olivo,2011,10,36835,479.72731688347807,2011-10-15
Madrid,Olivo,2011,11,20250,54.26511068302786,2011-11-15
Madrid,Olivo,2011,12,22874,130.22106374384725,2011-12-15
Madrid,Olivo,2012,1,25063,458.6017018730379,2012-01-15
Madrid,Olivo,2012,2,25762,155.58964065535577,2012-02-15
Madrid,Olivo,2012,3,29769,204.3581927955066,2012-03-15
Madrid,Olivo,2012,4,3711,469.0465722691314,2012-04-15
Madrid,Olivo,2012,5,24863,115.3207855094708,2012-05-15
Madrid,Olivo,2012,6,41483,274.5229616650148,2012-06-15
Madrid,Olivo,2012,7,49594,301.5881860431249,2012-07-15
Madrid,Olivo,2012,8,16850,424.739846164133,2012-08-15
Madrid,Olivo,2012,9,25058,302.4529959692757,2012-09-15
Madrid,Olivo,2012,10,1481,315.43294994344546,2012-10-15
Madrid,Olivo,2012,11,41385,62.233144035548186,2012-11-15
Madrid,Olivo,2012,12,16048,182.2546789557672,2012-12-15
Madrid,Olivo,2013,1,35008,355.413519347587,2013-01-15
Madrid,Olivo,2013,2,19023,223.0653959158357,2013-02-15
Madrid,Olivo,2013,3,14350,47.20737108111482,2013-03-15
Madrid,Olivo,2013,4,29145,401.7137806947998,2013-04-15
Madrid,Olivo,2013,5,42131,484.1727002214724,2013-05-15
Madrid,Olivo,2013,6,21581,299.2130267658527,2013-06-15
Madrid,Olivo,2013,7,27212,54.875215930050736,2013-07-15
Madrid,Olivo,2013,8,5090,481.42840502441766,2013-08-15
Madrid,Olivo,2013,9,22520,475.6163033721932,2013-09-15
Madrid,Olivo,2013,10,29470,265.437327032649,2013-10-15
Madrid,Olivo,2013,11,21491,275.5314642153955,2013-11-15
Madrid,Olivo,2013,12,25791,381.6122828333839,2013-12-15
Madrid,Olivo,2014,1,13254,405.2149624521104,2014-01-15
Madrid,Olivo,2014,2,2750,364.8106313438379,2014-02-15
Madrid,Olivo,2014,3,40887,426.1058692670064,2014-03-15
Madrid,Olivo,2014,4,16896,452.6482681916522,2014-04-15
Madrid,Olivo,2014,5,12918,349.6558536138931,2014-05-15
Madrid,Olivo,2014,6,26064,472.5890764464405,2014-06-15
Madrid,Olivo,2014,7,28935,355.73183453268734,2014-07-15
Madrid,Olivo,2014,8,5806,499.6832147872591,2014-08-15
Madrid,Olivo,2014,9,23297,288.29316297078844,2014-09-15
Madrid,Olivo,2014,10,29921,163.2988796877379,2014-10-15
Madrid,Olivo,2014,11,38198,351.7359309509516,2014-11-15
Madrid,Olivo,2014,12,5232,104.37352361495893,2014-12-15
Madrid,Olivo,2015,1,9007,485.8185401310302,2015-01-15
Madrid,Olivo,2015,2,30398,399.7175005999577,2015-02-15
Madrid,Olivo,2015,3,37062,432.4008989847636,2015-03-15
Madrid,Olivo,2015,4,26510,233.0204056677165,2015-04-15
Madrid,Olivo,2015,5,18850,416.1685823338319,2015-05-15
Madrid,Olivo,2015,6,22776,328.5820017171818,2015-06-15
Madrid,Olivo,2015,7,36435,69.0777740308666,2015-07-15
Madrid,Olivo,2015,8,14409,443.6491946964077,2015-08-15
Madrid,Olivo,2015,9,30866,176.5387322463524,2015-09-15
Madrid,Olivo,2015,10,21662,208.1978703441069,2015-10-15
Madrid,Olivo,2015,11,41998,164.49226553699907,2015-11-15
Madrid,Olivo,2015,12,7640,273.8167302865859,2015-12-15
Madrid,Olivo,2016,1,16317,166.18872643671426,2016-01-15
Madrid,Olivo,2016,2,28345,264.8823738405786,2016-02-15
Madrid,Olivo,2016,3,14737,439.56603515260025,2016-03-15
Madrid,Olivo,2016,4,45481,21.95638296270363,2016-04-15
Madrid,Olivo,2016,5,1545,20.422011316689694,2016-05-15
Madrid,Olivo,2016,6,30430,100.881725692594,2016-06-15
Madrid,Olivo,2016,7,30969,470.1431722713192,2016-07-15
Madrid,Olivo,2016,8,4810,44.31455581626081,2016-08-15
Madrid,Olivo,2016,9,42773,181.848789571338,2016-09-15
Madrid,Olivo,2016,10,30629,53.386271200672894,2016-10-15
Madrid,Olivo,2016,11,9436,245.09285015968732,2016-11-15
Madrid,Olivo,2016,12,34039,438.101785951306,2016-12-15
Madrid,Olivo,2017,1,11616,386.4539727936139,2017-01-15
Madrid,Olivo,2017,2,25574,216.4649311157644,2017-02-15
Madrid,Olivo,2017,3,13676,368.8131855204761,2017-03-15
Madrid,Olivo,2017,4,21144,64.13231543438337,2017-04-15
Madrid,Olivo,2017,5,34933,155.5314094628923,2017-05-15
Madrid,Olivo,2017,6,35801,155.19097902343515,2017-06-15
Madrid,Olivo,2017,7,48037,298.6631818907385,2017-07-15
Madrid,Olivo,2017,8,26280,456.06616000819184,2017-08-15
Madrid,Olivo,2017,9,48054,219.60883553057252,2017-09-15
Madrid,Olivo,2017,10,16152,201.89876886477447,2017-10-15
Madrid,Olivo,2017,11,10155,116.94440505388144,2017-11-15
Madrid,Olivo,2017,12,44001,401.0147678502578,2017-12-15
Madrid,Olivo,2018,1,46028,53.81139113300716,2018-01-15
Madrid,Olivo,2018,2,38573,491.34195238924,2018-02-15
Madrid,Olivo,2018,3,41970,452.82474391588255,2018-03-15
Madrid,Olivo,2018,4,15561,91.84663358511686,2018-04-15
Madrid,Olivo,2018,5,15899,41.84334064661808,2018-05-15
Madrid,Olivo,2018,6,49988,328.3268580062605,2018-06-15
Madrid,Olivo,2018,7,42844,417.01483369780607,2018-07-15
Madrid,Olivo,2018,8,35157,123.02820774170176,2018-08-15
Madrid,Olivo,2018,9,18320,101.35474845068472,2018-09-15
Madrid,Olivo,2018,10,15199,181.56137699169776,2018-10-15
Madrid,Olivo,2018,11,9245,484.8602887689976,2018-11-15
Madrid,Olivo,2018,12,47600,464.5986187656544,2018-12-15
Madrid,Vid,2008,1,19297,267.2654354215314,2008-01-15
Madrid,Vid,2008,2,43874,204.1585892623028,2008-02-15
Madrid,Vid,2008,3,26425,351.0501028463582,2008-03-15
Madrid,Vid,2008,4,48319,449.7437125426399,2008-04-15
Madrid,Vid,2008,5,8906,119.97588019996373,2008-05-15
Madrid,Vid,2008,6,8287,376.457086005192,2008-06-15
Madrid,Vid,2008,7,38443,294.24224184052747,2008-07-15
Madrid,Vid,2008,8,45641,234.14172790911655,2008-08-15
Madrid,Vid,2008,9,47007,140.14402086846596,2008-09-15
Madrid,Vid,2008,10,33284,445.4865591357988,2008-10-15
Madrid,Vid,2008,11,38784,427.5748313400338,2008-11-15
Madrid,Vid,2008,12,29841,406.6628766151903,2008-12-15
Madrid,Vid,2009,1,43520,279.9201115984783,2009-01-15
Madrid,Vid,2009,2,16585,210.1420744046424,2009-02-15
Madrid,Vid,2009,3,34742,12.490248510832725,2009-03-15
Madrid,Vid,2009,4,22754,364.4758557074066,2009-04-15
Madrid,Vid,2009,5,47681,270.9752345063734,2009-05-15
Madrid,Vid,2009,6,41996,117.88976895540756,2009-06-15
Madrid,Vid,2009,7,4020,448.295166174353,2009-07-15
Madrid,Vid,2009,8,22452,427.0913878838967,2009-08-15
Madrid,Vid,2009,9,10516,245.48742289005756,2009-09-15
Madrid,Vid,2009,10,3396,454.1917225278442,2009-10-15
Madrid,Vid,2009,11,2591,334.4348849522167,2009-11-15
Madrid,Vid,2009,12,7183,287.2086623579376,2009-12-15
Madrid,Vid,2010,1,35080,440.5286933140274,2010-01-15
Madrid,Vid,2010,2,8314,435.398793985258,2010-02-15
Madrid,Vid,2010,3,3139,426.7850472561785,2010-03-15
Madrid,Vid,2010,4,19088,173.66435058516657,2010-04-15
Madrid,Vid,2010,5,33088,465.744271749772,2010-05-15
Madrid,Vid,2010,6,21670,352.50546163939794,2010-06-15
Madrid,Vid,2010,7,23534,442.0021950574716,2010-07-15
Madrid,Vid,2010,8,10017,238.08030429729197,2010-08-15
Madrid,Vid,2010,9,48638,12.521133669810236,2010-09-15
Madrid,Vid,2010,10,3719,174.20823858697952,2010-10-15
Madrid,Vid,2010,11,37509,455.26364154199024,2010-11-15
Madrid,Vid,2010,12,27705,410.80384181834046,2010-12-15
Madrid,Vid,2011,1,49845,380.751543854618,2011-01-15
Madrid,Vid,2011,2,27123,13.129077141248455,2011-02-15
Madrid,Vid,2011,3,22727,51.20812998931248,2011-03-15
Madrid,Vid,2011,4,10882,490.7812272334375,2011-04-15
Madrid,Vid,2011,5,35832,66.76348982232625,2011-05-15
Madrid,Vid,2011,6,8009,320.6627945188096,2011-06-15
Madrid,Vid,2011,7,32575,411.1529160449225,2011-07-15
Madrid,Vid,2011,8,2007,62.42051302520962,2011-08-15
Madrid,Vid,2011,9,48517,19.02958218172656,2011-09-15
Madrid,Vid,2011,10,22736,481.86608189090737,2011-10-15
Madrid,Vid,2011,11,2435,319.98472763563456,2011-11-15
Madrid,Vid,2011,12,26821,379.3124286847544,2011-12-15
Madrid,Vid,2012,1,17661,469.241958745861,2012-01-15
Madrid,Vid,2012,2,19271,387.718513185085,2012-02-15
Madrid,Vid,2012,3,8491,157.47214780393998,2012-03-15
Madrid,Vid,2012,4,15859,43.00179471969813,2012-04-15
Madrid,Vid,2012,5,9073,242.05120533319337,2012-05-15
Madrid,Vid,2012,6,21953,46.60026470134847,2012-06-15
Madrid,Vid,2012,7,3353,495.17270264781706,2012-07-15
Madrid,Vid,2012,8,25860,228.51957043505752,2012-08-15
Madrid,Vid,2012,9,26338,73.74225766400966,2012-09-15
Madrid,Vid,2012,10,36196,197.97000759875468,2012-10-15
Madrid,Vid,2012,11,45064,168.56900738327522,2012-11-15
Madrid,Vid,2012,12,48182,411.204965244976,2012-12-15
Madrid,Vid,2013,1,28082,344.8147345371875,2013-01-15
Madrid,Vid,2013,2,45569,87.87975880561069,2013-02-15
Madrid,Vid,2013,3,14025,498.59100507727845,2013-03-15
Madrid,Vid,2013,4,15288,60.0748736499223,2013-04-15
Madrid,Vid,2013,5,33232,90.1756723839179,2013-05-15
Madrid,Vid,2013,6,42846,414.7011752419493,2013-06-15
Madrid,Vid,2013,7,18482,118.1771102664926,2013-07-15
Madrid,Vid,2013,8,47766,343.4446580166094,2013-08-15
Madrid,Vid,2013,9,4093,74.35421194059525,2013-09-15
Madrid,Vid,2013,10,45413,84.01836697264112,2013-10-15
Madrid,Vid,2013,11,33347,368.3223328171059,2013-11-15
Madrid,Vid,2013,12,40214,215.66638529379992,2013-12-15
Madrid,Vid,2014,1,29602,482.6150314124022,2014-01-15
Madrid,Vid,2014,2,35450,144.36544915084832,2014-02-15
Madrid,Vid,2014,3,6626,210.57366309437108,2014-03-15
Madrid,Vid,2014,4,45923,364.9671095809173,2014-04-15
Madrid,Vid,2014,5,12425,114.4213049722908,2014-05-15
Madrid,Vid,2014,6,27431,435.3801786103602,2014-06-15
Madrid,Vid,2014,7,18175,190.57790842464297,2014-07-15
Madrid,Vid,2014,8,39158,241.05090545023123,2014-08-15
Madrid,Vid,2014,9,20994,484.4147796782137,2014-09-15
Madrid,Vid,2014,10,40341,109.81361214537436,2014-10-15
Madrid,Vid,2014,11,37444,390.53245786795344,2014-11-15
Madrid,Vid,2014,12,9782,232.3098809565885,2014-12-15
Madrid,Vid,2015,1,21017,382.9017555620695,2015-01-15
Madrid,Vid,2015,2,18343,154.14230693830416,2015-02-15
Madrid,Vid,2015,3,6655,461.21544542968655,2015-03-15
Madrid,Vid,2015,4,16251,400.3032725783264,2015-04-15
Madrid,Vid,2015,5,4224,10.603599231548683,2015-05-15
Madrid,Vid,2015,6,12536,307.5801596487089,2015-06-15
Madrid,Vid,2015,7,35531,283.622209565767,2015-07-15
Madrid,Vid,2015,8,10208,88.80447984831314,2015-08-15
Madrid,Vid,2015,9,6109,169.7034773365167,2015-09-15
Madrid,Vid,2015,10,36201,400.8039593122222,2015-10-15
Madrid,Vid,2015,11,30759,233.05787305008255,2015-11-15
Madrid,Vid,2015,12,37935,237.653312351547,2015-12-15
Madrid,Vid,2016,1,27589,202.3218426392756,2016-01-15
Madrid,Vid,2016,2,18773,487.602927416638,2016-02-15
Madrid,Vid,2016,3,42125,152.9146635675586,2016-03-15
Madrid,Vid,2016,4,22804,380.9590411294994,2016-04-15
Madrid,Vid,2016,5,21581,454.8311399624737,2016-05-15
Madrid,Vid,2016,6,33981,377.0892031596287,2016-06-15
Madrid,Vid,2016,7,10768,128.60205777263846,2016-07-15
Madrid,Vid,2016,8,39559,19.0001421008646,2016-08-15
Madrid,Vid,2016,9,47389,312.89630981587834,2016-09-15
Madrid,Vid,2016,10,49787,179.5481181459714,2016-10-15
Madrid,Vid,2016,11,10127,14.787715235399991,2016-11-15
Madrid,Vid,2016,12,7368,53.054584580968346,2016-12-15
Madrid,Vid,2017,1,46004,50.42918187580643,2017-01-15
Madrid,Vid,2017,2,24116,48.50346360596016,2017-02-15
Madrid,Vid,2017,3,44201,488.958529294245,2017-03-15
Madrid,Vid,2017,4,33857,347.8378348772602,2017-04-15
Madrid,Vid,2017,5,17369,412.50595672483456,2017-05-15
Madrid,Vid,2017,6,1105,92.06646530694418,2017-06-15
Madrid,Vid,2017,7,7090,70.86778369674909,2017-07-15
Madrid,Vid,2017,8,2925,301.44055231469866,2017-08-15
Madrid,Vid,2017,9,27015,156.42958430528378,2017-09-15
Madrid,Vid,2017,10,26291,436.7748706355819,2017-10-15
Madrid,Vid,2017,11,27289,316.39928350483444,2017-11-15
Madrid,Vid,2017,12,26683,176.33059434597496,2017-12-15
Madrid,Vid,2018,1,25826,247.3552393112799,2018-01-15
Madrid,Vid,2018,2,34226,448.46016146965854,2018-02-15
Madrid,Vid,2018,3,1899,302.7631726896457,2018-03-15
Madrid,Vid,2018,4,17405,231.63595941396707,2018-04-15
Madrid,Vid,2018,5,34282,29.96951198531165,2018-05-15
Madrid,Vid,2018,6,30545,224.9175360798738,2018-06-15
Madrid,Vid,2018,7,16313,39.572521155376265,2018-07-15
Madrid,Vid,2018,8,11326,328.64415107799243,2018-08-15
Madrid,Vid,2018,9,2560,437.1739476301788,2018-09-15
Madrid,Vid,2018,10,27745,171.21854452918447,2018-10-15
Madrid,Vid,2018,11,5780,99.23777868746264,2018-11-15
Madrid,Vid,2018,12,45662,222.49111363863057,2018-12-15
Madrid,Trigo,2008,1,27911,254.1159010620381,2008-01-15
Madrid,Trigo,2008,2,21049,20.221958252853668,2008-02-15
Madrid,Trigo,2008,3,17082,121.94282325233638,2008-03-15
Madrid,Trigo,2008,4,49479,275.81453150249007,2008-04-15
Madrid,Trigo,2008,5,26658,328.6595863099991,2008-05-15
Madrid,Trigo,2008,6,15025,207.5980669506776,2008-06-15
Madrid,Trigo,2008,7,46500,45.377220399796165,2008-07-15
Madrid,Trigo,2008,8,47286,136.2646153704947,2008-08-15
Madrid,Trigo,2008,9,31027,95.35473492334428,2008-09-15
Madrid,Trigo,2008,10,47804,366.3128441854909,2008-10-15
Madrid,Trigo,2008,11,1956,424.6601930893341,2008-11-15
Madrid,Trigo,2008,12,48908,179.50814634801182,2008-12-15
Madrid,Trigo,2009,1,26963,386.1847051527224,2009-01-15
Madrid,Trigo,2009,2,34723,29.653503792116418,2009-02-15
Madrid,Trigo,2009,3,16282,293.5509502004728,2009-03-15
Madrid,Trigo,2009,4,7563,24.40327842068857,2009-04-15
Madrid,Trigo,2009,5,32585,248.4677812981044,2009-05-15
Madrid,Trigo,2009,6,44585,302.88454697537355,2009-06-15
Madrid,Trigo,2009,7,12171,216.64325416799315,2009-07-15
Madrid,Trigo,2009,8,13201,496.1453250069295,2009-08-15
Madrid,Trigo,2009,9,46241,457.0580393521786,2009-09-15
Madrid,Trigo,2009,10,49364,238.24827543992177,2009-10-15
Madrid,Trigo,2009,11,20342,125.53812604001284,2009-11-15
Madrid,Trigo,2009,12,20975,208.60198971201427,2009-12-15
Madrid,Trigo,2010,1,13765,98.04472334641856,2010-01-15
Madrid,Trigo,2010,2,42899,192.69583222257788,2010-02-15
Madrid,Trigo,2010,3,34142,212.38527557737157,2010-03-15
Madrid,Trigo,2010,4,45965,251.21614965953705,2010-04-15
Madrid,Trigo,2010,5,36133,57.72276235124056,2010-05-15
Madrid,Trigo,2010,6,30052,228.1995749513061,2010-06-15
Madrid,Trigo,2010,7,5599,293.9133006783153,2010-07-15
