Ciudad,Cultivo,year,Mes,Kilos,Hectáreas,tempC,precipMM,sunHour,uvIndex,produccion_por_hectarea
Barcelona,Olivo,2015,5,189410,7454.146431806124,22.580645161290324,0.3548387096774194,13.264516129032257,5.032258064516129,25.410018669851425
Barcelona,Olivo,2015,6,742860,14946.114763120537,26.2,0.42999999999999994,14.5,6.0,49.70254890809505
Barcelona,Olivo,2015,7,1114357,6163.859663489426,29.322580645161292,0.4483870967741936,14.125806451612902,6.67741935483871,180.78883375634007
Barcelona,Olivo,2015,8,1209589,11278.257551299577,27.387096774193548,0.8903225806451613,12.196774193548388,6.161290322580645,107.24963448459472
Barcelona,Olivo,2015,9,1459170,3492.973736060795,23.2,1.26,10.403333333333334,5.466666666666667,417.74433770738295
Barcelona,Olivo,2015,10,765855,6257.275355321228,20.06451612903226,1.032258064516129,10.051612903225807,4.741935483870968,122.39432604619388
Barcelona,Olivo,2015,11,1180680,327.63428781618643,17.433333333333334,0.8466666666666668,9.706666666666667,4.3,3603.6521325948647
Barcelona,Olivo,2015,12,481647,9721.56203601498,14.96774193548387,0.11935483870967742,8.116129032258064,3.7419354838709675,49.54419857793086
Barcelona,Olivo,2016,1,1229429,3064.2398620684244,14.129032258064516,0.17419354838709677,8.2,3.5483870967741935,401.2182646726978
Barcelona,Olivo,2016,2,1125316,1611.396991886708,14.551724137931034,0.5517241379310345,10.172413793103448,3.4827586206896552,698.3480828535128
Barcelona,Olivo,2016,3,891746,13590.04692856951,14.806451612903226,0.39354838709677414,10.832258064516129,3.5161290322580645,65.61758062257591
Barcelona,Olivo,2016,4,1111800,9742.185230806843,16.133333333333333,1.23,9.95,3.6666666666666665,114.12223989380269
Barcelona,Olivo,2016,5,529697,1891.8464668091663,19.419354838709676,0.47419354838709676,12.661290322580646,4.741935483870968,279.9894226582772
Barcelona,Olivo,2016,6,726750,8553.823443005,24.066666666666666,0.36333333333333334,14.4,5.633333333333334,84.96200615343648
Barcelona,Olivo,2016,7,884213,1112.0921595169416,27.322580645161292,0.22580645161290322,13.448387096774193,6.096774193548387,795.0896806826466
Barcelona,Olivo,2016,8,1380833,10585.547966468443,27.64516129032258,0.3419354838709677,12.312903225806451,6.064516129032258,130.44511293832193
Barcelona,Olivo,2016,9,456780,4266.364585884751,25.833333333333332,1.12,11.413333333333332,5.966666666666667,107.06539274942762
Barcelona,Olivo,2016,10,921661,5202.820584241328,20.612903225806452,1.032258064516129,9.435483870967742,4.806451612903226,177.14641223485432
Barcelona,Olivo,2016,11,131700,1432.756703274668,16.366666666666667,1.37,9.693333333333333,4.133333333333334,91.92070063185899
Barcelona,Olivo,2016,12,424483,10873.363698103129,14.419354838709678,0.6451612903225806,7.977419354838709,3.7096774193548385,39.03879349442266
Barcelona,Olivo,2017,1,47771,15226.112002876947,11.451612903225806,0.8548387096774194,7.435483870967742,2.806451612903226,3.1374391565603714
Barcelona,Olivo,2017,2,403984,11099.797315305415,14.642857142857142,0.55,9.87857142857143,3.75,36.39561953468735
Barcelona,Olivo,2017,3,1544761,8213.305003394355,16.741935483870968,0.8580645161290322,10.974193548387097,3.935483870967742,188.08031594608855
Barcelona,Olivo,2017,4,511320,2467.552142582374,17.733333333333334,0.9266666666666666,10.870000000000001,4.133333333333334,207.21750563085848
Barcelona,Olivo,2017,5,925474,11482.330162545697,21.838709677419356,0.1903225806451613,13.261290322580646,5.0,80.59984227058816
Barcelona,Olivo,2017,6,351600,1602.4263162903733,26.8,1.2533333333333334,14.4,6.033333333333333,219.41726519691474
Barcelona,Olivo,2017,7,82181,1260.0164265710264,27.806451612903224,0.16129032258064516,14.399999999999999,6.32258064516129,65.22216557417833
Barcelona,Olivo,2017,8,807581,11484.722705293294,28.258064516129032,0.42903225806451617,12.074193548387097,6.709677419354839,70.31784926141812
Barcelona,Olivo,2017,9,1410780,11084.152701621992,23.766666666666666,1.8066666666666669,11.07,5.666666666666667,127.2790115742049
Barcelona,Olivo,2017,10,701251,10070.56538093956,22.06451612903226,0.8903225806451613,10.67741935483871,5.612903225806452,69.63372695313109
Barcelona,Olivo,2017,11,1387590,9651.80726121102,16.266666666666666,0.33,9.6,4.3,143.76478543831777
Barcelona,Olivo,2017,12,974857,3017.6549722815057,12.838709677419354,0.2032258064516129,8.270967741935483,3.4838709677419355,323.05118012313943
Barcelona,Olivo,2018,1,1100531,15365.210499365603,14.258064516129032,0.6806451612903226,7.864516129032258,3.7096774193548385,71.62485668812924
Barcelona,Olivo,2018,2,1399944,8126.087561236998,11.071428571428571,1.5535714285714286,8.575,2.8214285714285716,172.27773998867576
Barcelona,Olivo,2018,3,138601,3392.6034234627646,15.161290322580646,1.074193548387097,10.548387096774194,3.870967741935484,40.853876123998205
Barcelona,Olivo,2018,4,938040,14700.806710998088,18.366666666666667,1.1900000000000002,10.85,4.5,63.80874318265989
Barcelona,Olivo,2018,5,1483350,707.9280026020642,20.903225806451612,0.9032258064516129,13.19032258064516,5.161290322580645,2095.340196386907
Barcelona,Olivo,2018,6,878160,8911.409145786962,25.566666666666666,0.6366666666666667,14.396666666666667,6.2,98.5433376061705
Barcelona,Olivo,2018,7,1034563,4457.94560348702,29.225806451612904,0.4774193548387097,14.5,6.967741935483871,232.07169670055222
Barcelona,Olivo,2018,8,792670,4847.6414628134635,29.225806451612904,0.9903225806451613,12.148387096774192,6.903225806451613,163.51663093911074
Barcelona,Olivo,2018,9,728520,1125.200720218287,26.2,0.8,11.03,6.033333333333333,647.4578152231082
Barcelona,Olivo,2018,10,809782,6836.48698550442,21.258064516129032,3.2193548387096773,10.151612903225805,5.290322580645161,118.4500170507165
Barcelona,Olivo,2018,11,521100,5840.638221624668,16.533333333333335,0.9033333333333334,9.153333333333334,4.233333333333333,89.21970172209153
Barcelona,Olivo,2018,12,278969,3136.8805370849523,14.774193548387096,0.11290322580645161,8.03225806451613,4.0,88.93198089693303
Barcelona,Trigo,2008,7,706118,12536.53394022145,25.451612903225808,0.30000000000000004,14.435483870967742,5.935483870967742,56.324818595555676
Barcelona,Trigo,2008,8,188325,15223.522150628933,26.677419354838708,0.3129032258064516,12.270967741935483,6.096774193548387,12.370658914318307
Barcelona,Trigo,2008,9,880950,10982.063583433752,23.166666666666668,0.4633333333333333,10.993333333333334,5.433333333333334,80.21716440696059
Barcelona,Trigo,2008,10,372062,9852.936897937245,19.806451612903224,1.696774193548387,10.180645161290323,4.516129032258065,37.76153281544844
Barcelona,Trigo,2008,11,909120,4438.36161669947,14.2,1.0066666666666666,9.629999999999999,3.8,204.83234096550595
Barcelona,Trigo,2008,12,170283,3628.1519479974345,11.612903225806452,1.229032258064516,7.516129032258065,3.161290322580645,46.93381160455202
Barcelona,Trigo,2009,1,1092068,8523.209860236188,11.193548387096774,0.6774193548387096,8.038709677419355,2.935483870967742,128.12872355694145
Barcelona,Trigo,2009,2,914340,3892.692553093905,12.214285714285714,0.2928571428571428,10.235714285714286,3.1785714285714284,234.88626125206937
Barcelona,Trigo,2009,3,242296,7430.585395405845,14.709677419354838,0.8967741935483872,10.587096774193547,3.6129032258064515,32.60792886517473
Barcelona,Trigo,2009,4,1445760,12420.661678879373,15.9,1.47,10.879999999999999,3.8333333333333335,116.39959588130739
Barcelona,Trigo,2009,5,945252,4825.042299093895,21.06451612903226,0.25806451612903225,13.36774193548387,5.064516129032258,195.90543282439427
Barcelona,Trigo,2009,6,1010940,11034.618362225145,24.533333333333335,0.12666666666666665,14.466666666666667,5.666666666666667,91.6153116324127
Barcelona,Trigo,2009,7,1048048,1041.2896785111889,26.677419354838708,0.1870967741935484,14.235483870967743,6.064516129032258,1006.4903375384206
Barcelona,Trigo,2009,8,287029,13635.267354293825,27.806451612903224,0.2129032258064516,12.070967741935483,6.258064516129032,21.050485666466447
Barcelona,Trigo,2009,9,475470,10116.728843428176,24.3,0.7733333333333333,11.419999999999998,5.666666666666667,46.99839319197184
Barcelona,Trigo,2009,10,780363,5480.764760479888,20.903225806451612,0.9516129032258066,10.670967741935485,5.0,142.38213718402184
Barcelona,Trigo,2009,11,191220,1460.8466842051805,17.166666666666668,0.11666666666666667,9.876666666666667,4.4,130.8966930393789
Barcelona,Trigo,2009,12,1125052,13041.531668153733,12.483870967741936,1.3225806451612903,7.745161290322581,3.2580645161290325,86.26686102731917
Barcelona,Trigo,2010,1,337435,6829.283593690661,9.838709677419354,1.4064516129032258,6.967741935483871,2.6129032258064515,49.41001429663054
Barcelona,Trigo,2010,2,49784,13937.40272214477,10.928571428571429,1.2035714285714287,9.357142857142858,3.0357142857142856,3.571971119188478
Barcelona,Trigo,2010,3,77252,8230.760016572123,12.580645161290322,1.1129032258064515,10.516129032258064,3.193548387096774,9.385767516542568
Barcelona,Trigo,2010,4,438450,12521.190661469935,16.466666666666665,0.33999999999999997,10.973333333333333,4.066666666666666,35.01663794236385
Barcelona,Trigo,2010,5,1362326,7728.41061425084,18.451612903225808,1.7806451612903225,12.932258064516128,4.451612903225806,176.2750542120436
Barcelona,Trigo,2010,6,244680,1679.702086903336,22.8,0.4766666666666667,14.3,5.233333333333333,145.66868845837237
Barcelona,Trigo,2010,7,647900,805.8878419187062,27.387096774193548,0.35806451612903223,14.432258064516128,6.064516129032258,803.9580277789535
Barcelona,Trigo,2010,8,825654,12906.866481621517,25.774193548387096,1.3096774193548388,11.82258064516129,5.967741935483871,63.97013567744534
Barcelona,Trigo,2010,9,1352880,669.5867866759093,22.933333333333334,1.7733333333333334,10.923333333333334,5.4,2020.4699777846954
Barcelona,Trigo,2010,10,1057410,6848.192362775841,18.806451612903224,2.1774193548387095,10.458064516129031,4.451612903225806,154.4071696565764
Barcelona,Trigo,2010,11,838650,13686.945717696552,14.4,0.4,9.663333333333332,3.533333333333333,61.273714187064144
Barcelona,Trigo,2010,12,226827,12065.231970541077,11.32258064516129,1.032258064516129,7.8032258064516125,2.903225806451613,18.80005295827128
Barcelona,Trigo,2011,1,1359536,5486.99047980777,11.290322580645162,0.4645161290322581,8.212903225806452,2.903225806451613,247.7744411992546
Barcelona,Trigo,2011,2,675696,2620.3838265632753,13.25,0.18928571428571428,10.02142857142857,3.2142857142857144,257.86146027553485
Barcelona,Trigo,2011,3,491908,9899.561731467307,14.290322580645162,1.8838709677419354,10.36774193548387,3.6129032258064515,49.68987651608792
Barcelona,Trigo,2011,4,944490,11895.393279408787,18.7,0.7233333333333333,11.35,4.233333333333333,79.39964470404985
Barcelona,Trigo,2011,5,417446,3916.6143846133073,21.096774193548388,0.967741935483871,12.929032258064517,5.064516129032258,106.58338018671579
Barcelona,Trigo,2011,6,565860,2235.893545538966,22.933333333333334,1.48,14.096666666666666,5.366666666666666,253.08002750354487
Barcelona,Trigo,2011,7,1070709,6150.727066924703,24.903225806451612,1.6387096774193548,14.096774193548388,5.774193548387097,174.0784444423971
Barcelona,Trigo,2011,8,302870,10217.286502495728,27.0,0.26774193548387093,12.270967741935483,6.096774193548387,29.64289979790812
Barcelona,Trigo,2011,9,35790,4292.060841840285,25.533333333333335,0.7933333333333333,11.51,5.9,8.33865159857671
Barcelona,Trigo,2011,10,377890,15254.5343522741,21.774193548387096,1.525806451612903,10.709677419354838,5.225806451612903,24.77230646792344
Barcelona,Trigo,2011,11,999810,9621.32926123207,17.066666666666666,3.0966666666666667,8.976666666666667,4.1,103.91599464624998
Barcelona,Trigo,2011,12,1277107,13851.58143732107,13.483870967741936,0.012903225806451613,8.519354838709676,3.5483870967741935,92.19936407831536
Barcelona,Trigo,2012,1,910439,5806.548485786057,12.483870967741936,0.33548387096774196,8.264516129032257,3.193548387096774,156.7952118592789
Barcelona,Trigo,2012,2,645511,8873.858531182024,10.586206896551724,0.5,9.910344827586206,2.689655172413793,72.74298973008487
Barcelona,Trigo,2012,3,166718,2436.966041834896,15.935483870967742,1.0,11.187096774193549,3.806451612903226,68.41211454652479
Barcelona,Trigo,2012,4,625050,7203.734087806423,15.866666666666667,1.1533333333333333,10.563333333333333,3.966666666666667,86.7675003520752
Barcelona,Trigo,2012,5,1441376,5343.161037895341,20.419354838709676,0.9258064516129032,13.293548387096775,4.806451612903226,269.76091302083506
Barcelona,Trigo,2012,6,114000,9451.039527227256,24.9,0.5,14.366666666666667,5.7,12.062165190567697
Barcelona,Trigo,2012,7,289323,9587.74927964092,25.677419354838708,0.432258064516129,14.338709677419354,5.967741935483871,30.176321007304825
Barcelona,Trigo,2012,8,977089,9285.27643290712,28.225806451612904,0.49032258064516127,12.083870967741934,6.354838709677419,105.22993117762074
Barcelona,Trigo,2012,9,665400,380.9352476581861,24.133333333333333,1.0599999999999998,10.95,5.666666666666667,1746.753560061905
Barcelona,Trigo,2012,10,579979,1061.8572045687959,20.64516129032258,2.532258064516129,10.816129032258065,4.967741935483871,546.1930262417164
Barcelona,Trigo,2012,11,556290,839.8040287620709,15.733333333333333,0.7233333333333333,9.316666666666666,3.8666666666666667,662.4045383778521
Barcelona,Trigo,2012,12,1201405,4637.752847055295,12.838709677419354,0.10967741935483871,8.374193548387096,3.3870967741935485,259.048948837975
Barcelona,Trigo,2013,1,976562,12501.276472817357,12.387096774193548,0.5935483870967742,8.203225806451613,3.225806451612903,78.11698286358406
Barcelona,Trigo,2013,2,506436,7313.801200122033,11.285714285714286,0.47857142857142854,9.564285714285715,2.892857142857143,69.24388374017467
Barcelona,Trigo,2013,3,200942,984.2502592752791,14.161290322580646,1.967741935483871,10.461290322580645,3.5161290322580645,204.15742653495175
Barcelona,Trigo,2013,4,712800,6136.121106186719,16.3,1.8766666666666667,10.59,3.8333333333333335,116.1645912238144
Barcelona,Trigo,2013,5,1476468,4632.501363778414,17.967741935483872,0.5903225806451613,13.129032258064516,4.32258064516129,318.7193880922565
Barcelona,Trigo,2013,6,1038690,8114.512129685134,22.333333333333332,0.43333333333333335,14.3,5.333333333333333,128.00399868775648
Barcelona,Trigo,2013,7,1413662,8017.587349123517,27.322580645161292,0.18064516129032257,14.5,6.064516129032258,176.32012455150135
Barcelona,Trigo,2013,8,127472,760.6603083533978,26.774193548387096,1.096774193548387,12.19032258064516,6.064516129032258,167.5807171744491
Barcelona,Trigo,2013,9,696210,10623.203860665464,24.066666666666666,0.6,11.116666666666667,5.7,65.53672593800601
Barcelona,Trigo,2013,10,527558,7154.568718353805,21.612903225806452,1.2580645161290323,10.251612903225807,4.967741935483871,73.73721893908734
Barcelona,Trigo,2013,11,1355970,6500.874224520821,15.233333333333333,1.9366666666666668,9.536666666666667,3.9,208.5827156731291
Barcelona,Trigo,2013,12,1406253,13711.507467080733,12.516129032258064,0.42903225806451617,8.14516129032258,3.2903225806451615,102.56005792041479
Barcelona,Trigo,2014,1,1335852,9544.08020203779,12.774193548387096,0.3967741935483871,7.858064516129032,3.2903225806451615,139.96655222100685
Barcelona,Trigo,2014,2,120708,4351.103235948115,13.321428571428571,0.5,9.842857142857143,3.357142857142857,27.74192967951896
Barcelona,Trigo,2014,3,1077405,12784.00191193794,15.35483870967742,0.5774193548387097,10.793548387096775,3.870967741935484,84.27760003648773
Barcelona,Trigo,2014,4,1151490,12984.343392812463,18.133333333333333,0.8866666666666667,11.213333333333333,4.266666666666667,88.68295955861826
Barcelona,Trigo,2014,5,454274,11209.92057467292,19.29032258064516,0.832258064516129,13.100000000000001,4.870967741935484,40.52428355526102
Barcelona,Trigo,2014,6,51780,896.2134419068169,24.333333333333332,1.5533333333333335,14.433333333333334,5.7,57.77641528097476
Barcelona,Trigo,2014,7,89125,10739.300785952697,25.322580645161292,1.229032258064516,14.36774193548387,5.870967741935484,8.298957425289547
Barcelona,Trigo,2014,8,156023,10415.787029046658,25.64516129032258,1.196774193548387,11.841935483870968,5.967741935483871,14.97947294476129
Barcelona,Trigo,2014,9,142320,7006.676681646468,24.833333333333332,1.8566666666666667,10.969999999999999,5.666666666666667,20.31205469674346
Barcelona,Trigo,2014,10,557287,1711.8059915927774,22.580645161290324,0.4258064516129032,10.996774193548386,5.419354838709677,325.55500023776835
Barcelona,Trigo,2014,11,1066260,6458.532515755889,17.066666666666666,3.2233333333333336,9.493333333333334,4.233333333333333,165.09323091566225
Barcelona,Trigo,2014,12,446245,13985.880062048183,12.516129032258064,0.535483870967742,7.887096774193547,3.3225806451612905,31.90682302581172
Barcelona,Trigo,2015,1,549165,1527.9344139041134,12.709677419354838,0.16774193548387098,8.316129032258063,3.3225806451612905,359.4166051910545
Barcelona,Trigo,2015,2,562408,10567.952488068317,12.285714285714286,0.7178571428571429,9.896428571428572,2.9642857142857144,53.21825591428267
Barcelona,Trigo,2015,3,213559,10465.618503721063,15.67741935483871,1.1451612903225807,10.345161290322581,3.7419354838709675,20.405769608749722
